action,event_pk,rn,is_replicate,date,work_area,organization,survey,sampling_bout,site_id,project_specific_id,hakai_id,source,lat,long,gather_lat,gather_long,collection_method,line_out_depth,pressure_transducer_depth,filtered,filter_type,volume,installed,collected,preserved,analyzed,lab_technician,nh4_,no2_no3_um,no2_no3_ugl,no2_no3_units,tp,tdp,tn,tdn,srp,po4,sio2,po4pfilt,no3nfilt,po4punfl,no3nunfl,nh4nunfl,nh4__flag,no2_no3_flag,tp_flag,tdp_flag,tn_flag,tdn_flag,srp_flag,po4_flag,sio2_flag,po4pfilt_flag,no3nfilt_flag,po4punfl_flag,no3nunfl_flag,nh4nunfl_flag,analyzing_lab,row_flag,metadata_qc_flag,quality_level,comments,quality_log,year,month,day
NA,9464366,2,TRUE,2020-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,NUT12774,M,51.6505000000001,-127.9516,51.654444,-128.13027,NA,200,188.7094018,NA,0.45nm,13,NA,2020-10-01T16:44:46Z,2020-10-01T19:00:53Z,NA,chris.mackenzie;chris.osullivan;emma.myers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event QC'd by EM.,2020,10,1
NA,9464366,3,TRUE,2020-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,NUT12775,M,51.6505000000001,-127.9516,51.654444,-128.13027,NA,200,188.7094018,NA,0.45nm,13,NA,2020-10-01T16:44:46Z,2020-10-01T19:00:53Z,NA,chris.mackenzie;chris.osullivan;emma.myers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event QC'd by EM.,2020,10,1
NA,9464366,1,FALSE,2020-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,NUT12776,M,51.6505000000001,-127.9516,51.654444,-128.13027,NA,325,304.3193289,NA,0.45nm,13,NA,2020-10-01T16:44:46Z,2020-10-01T19:00:53Z,NA,chris.mackenzie;chris.osullivan;emma.myers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event QC'd by EM.,2020,10,1
NA,9464368,1,FALSE,2020-10-02,CALVERT,HAKAI,QCS_V1,1,QCS01,NA,NUT12781,M,51.705,-128.2384,51.705917,-128.238284,NA,0,NA,NA,0.45nm,13,NA,2020-10-02T17:19:17Z,2020-10-02T20:58:24Z,NA,chris.osullivan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Metadata QC'd by CO,2020,10,2
NA,9464368,1,FALSE,2020-10-02,CALVERT,HAKAI,QCS_V1,1,QCS01,NA,NUT12782,M,51.705,-128.2384,51.705917,-128.238284,NA,5,6.1257577,NA,0.45nm,13,NA,2020-10-02T17:19:17Z,2020-10-02T20:58:24Z,NA,chris.osullivan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Metadata QC'd by CO,2020,10,2
NA,9464368,1,FALSE,2020-10-02,CALVERT,HAKAI,QCS_V1,1,QCS01,NA,NUT12783,M,51.705,-128.2384,51.705917,-128.238284,NA,10,NA,NA,0.45nm,13,NA,2020-10-02T17:19:17Z,2020-10-02T20:58:24Z,NA,chris.osullivan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Metadata QC'd by CO,2020,10,2
NA,9464368,1,FALSE,2020-10-02,CALVERT,HAKAI,QCS_V1,1,QCS01,NA,NUT12784,M,51.705,-128.2384,51.705917,-128.238284,NA,20,NA,NA,0.45nm,13,NA,2020-10-02T17:19:17Z,2020-10-02T20:58:24Z,NA,chris.osullivan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Metadata QC'd by CO,2020,10,2
NA,9464368,1,FALSE,2020-10-02,CALVERT,HAKAI,QCS_V1,1,QCS01,NA,NUT12785,M,51.705,-128.2384,51.705917,-128.238284,NA,30,NA,NA,0.45nm,13,NA,2020-10-02T17:19:17Z,2020-10-02T20:58:24Z,NA,chris.osullivan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Metadata QC'd by CO,2020,10,2
NA,9464368,1,FALSE,2020-10-02,CALVERT,HAKAI,QCS_V1,1,QCS01,NA,NUT12786,M,51.705,-128.2384,51.705917,-128.238284,NA,50,NA,NA,0.45nm,13,NA,2020-10-02T17:19:17Z,2020-10-02T20:58:24Z,NA,chris.osullivan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Metadata QC'd by CO,2020,10,2
NA,9464368,1,FALSE,2020-10-02,CALVERT,HAKAI,QCS_V1,1,QCS01,NA,NUT12787,M,51.705,-128.2384,51.705917,-128.238284,NA,100,NA,NA,0.45nm,13,NA,2020-10-02T17:19:17Z,2020-10-02T20:58:24Z,NA,chris.osullivan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Metadata QC'd by CO,2020,10,2
NA,9464368,1,FALSE,2020-10-02,CALVERT,HAKAI,QCS_V1,1,QCS01,NA,NUT12788,M,51.705,-128.2384,51.705917,-128.238284,NA,115,108.6556216,NA,0.45nm,13,NA,2020-10-02T17:19:17Z,2020-10-02T20:58:24Z,NA,chris.osullivan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Metadata QC'd by CO,2020,10,2
NA,9464740,1,FALSE,2020-10-04,CALVERT,HAKAI,RVRS,1,DFO2,NA,NUT12777,M,51.5208000000001,-127.5583,NA,NA,NA,0,NA,NA,0.45nm,13,NA,2020-10-04T18:23:04Z,2020-10-04T23:08:23Z,NA,chris.mackenzie;chris.osullivan;emma.myers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by CM,2020,10,4
NA,9464740,1,FALSE,2020-10-04,CALVERT,HAKAI,RVRS,1,DFO2,NA,NUT12778,M,51.5208000000001,-127.5583,NA,NA,NA,5,5.5167528,NA,0.45nm,13,NA,2020-10-04T18:23:04Z,2020-10-04T23:08:23Z,NA,chris.mackenzie;chris.osullivan;emma.myers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by CM,2020,10,4
NA,9464740,1,FALSE,2020-10-04,CALVERT,HAKAI,RVRS,1,DFO2,NA,NUT12779,M,51.5208000000001,-127.5583,NA,NA,NA,10,10.8885184,NA,0.45nm,13,NA,2020-10-04T18:23:04Z,2020-10-04T23:08:23Z,NA,chris.mackenzie;chris.osullivan;emma.myers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by CM,2020,10,4
NA,9464740,1,FALSE,2020-10-04,CALVERT,HAKAI,RVRS,1,DFO2,NA,NUT12780,M,51.5208000000001,-127.5583,NA,NA,NA,20,19.9285775,NA,0.45nm,13,NA,2020-10-04T18:23:04Z,2020-10-04T23:08:23Z,NA,chris.mackenzie;chris.osullivan;emma.myers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by CM,2020,10,4
NA,9464740,1,FALSE,2020-10-04,CALVERT,HAKAI,RVRS,1,DFO2,NA,NUT12789,M,51.5208000000001,-127.5583,NA,NA,NA,30,29.4360093,NA,0.45nm,13,NA,2020-10-04T18:23:04Z,2020-10-04T23:08:23Z,NA,chris.mackenzie;chris.osullivan;emma.myers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by CM,2020,10,4
NA,9464740,1,FALSE,2020-10-04,CALVERT,HAKAI,RVRS,1,DFO2,NA,NUT12790,M,51.5208000000001,-127.5583,NA,NA,NA,50,48.5396361,NA,0.45nm,13,NA,2020-10-04T18:23:04Z,2020-10-04T23:08:23Z,NA,chris.mackenzie;chris.osullivan;emma.myers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by CM,2020,10,4
NA,9464740,1,FALSE,2020-10-04,CALVERT,HAKAI,RVRS,1,DFO2,NA,NUT12791,M,51.5208000000001,-127.5583,NA,NA,NA,100,95.5964783,NA,0.45nm,13,NA,2020-10-04T18:23:04Z,2020-10-04T23:08:23Z,NA,chris.mackenzie;chris.osullivan;emma.myers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by CM,2020,10,4
NA,9464740,1,FALSE,2020-10-04,CALVERT,HAKAI,RVRS,1,DFO2,NA,NUT12792,M,51.5208000000001,-127.5583,NA,NA,NA,200,189.8867801,NA,0.45nm,13,NA,2020-10-04T18:23:04Z,2020-10-04T23:08:23Z,NA,chris.mackenzie;chris.osullivan;emma.myers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by CM,2020,10,4
NA,9464740,1,FALSE,2020-10-04,CALVERT,HAKAI,RVRS,1,DFO2,NA,NUT12793,M,51.5208000000001,-127.5583,NA,NA,NA,300,282.027252,NA,0.45nm,13,NA,2020-10-04T18:23:04Z,2020-10-04T23:08:23Z,NA,chris.mackenzie;chris.osullivan;emma.myers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by CM,2020,10,4
NA,9468199,1,FALSE,2020-10-08,QUADRA,HAKAI,QOMA5,1,QU39,NA,QNUT6871,M,50.0307000000001,-125.0992,50.030619,-125.099298,NA,0,NA,NA,0.45nm,13,NA,2020-10-08T16:45:00Z,2020-10-08T21:17:00Z,NA,chris.mackenzie;emma.myers;eva.jordison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,8
NA,9468199,1,FALSE,2020-10-08,QUADRA,HAKAI,QOMA5,1,QU39,NA,QNUT6872,M,50.0307000000001,-125.0992,50.030619,-125.099298,NA,5,4.1795442,NA,0.45nm,13,NA,2020-10-08T16:45:00Z,2020-10-08T21:17:00Z,NA,chris.mackenzie;emma.myers;eva.jordison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,8
NA,9468199,1,TRUE,2020-10-08,QUADRA,HAKAI,QOMA5,1,QU39,NA,QNUT6873,M,50.0307000000001,-125.0992,50.030619,-125.099298,NA,10,10.6063032,NA,0.45nm,13,NA,2020-10-08T16:45:00Z,2020-10-08T21:17:00Z,NA,chris.mackenzie;emma.myers;eva.jordison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,8
NA,9468199,2,TRUE,2020-10-08,QUADRA,HAKAI,QOMA5,1,QU39,NA,QNUT6874,M,50.0307000000001,-125.0992,50.030619,-125.099298,NA,10,10.6063032,NA,0.45nm,13,NA,2020-10-08T16:45:00Z,2020-10-08T21:17:00Z,NA,chris.mackenzie;emma.myers;eva.jordison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,8
NA,9468199,3,TRUE,2020-10-08,QUADRA,HAKAI,QOMA5,1,QU39,NA,QNUT6875,M,50.0307000000001,-125.0992,50.030619,-125.099298,NA,10,10.6063032,NA,0.45nm,13,NA,2020-10-08T16:45:00Z,2020-10-08T21:17:00Z,NA,chris.mackenzie;emma.myers;eva.jordison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,8
NA,9468199,1,FALSE,2020-10-08,QUADRA,HAKAI,QOMA5,1,QU39,NA,QNUT6876,M,50.0307000000001,-125.0992,50.030619,-125.099298,NA,20,NA,NA,0.45nm,13,NA,2020-10-08T16:45:00Z,2020-10-08T21:17:00Z,NA,chris.mackenzie;emma.myers;eva.jordison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,8
NA,9468199,1,FALSE,2020-10-08,QUADRA,HAKAI,QOMA5,1,QU39,NA,QNUT6877,M,50.0307000000001,-125.0992,50.030619,-125.099298,NA,30,29.6143531,NA,0.45nm,13,NA,2020-10-08T16:45:00Z,2020-10-08T21:17:00Z,NA,chris.mackenzie;emma.myers;eva.jordison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,8
NA,9468199,1,TRUE,2020-10-08,QUADRA,HAKAI,QOMA5,1,QU39,NA,QNUT6878,M,50.0307000000001,-125.0992,50.030619,-125.099298,NA,50,48.9901945,NA,0.45nm,13,NA,2020-10-08T16:45:00Z,2020-10-08T21:17:00Z,NA,chris.mackenzie;emma.myers;eva.jordison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,8
NA,9468199,2,TRUE,2020-10-08,QUADRA,HAKAI,QOMA5,1,QU39,NA,QNUT6879,M,50.0307000000001,-125.0992,50.030619,-125.099298,NA,50,48.9901945,NA,0.45nm,13,NA,2020-10-08T16:45:00Z,2020-10-08T21:17:00Z,NA,chris.mackenzie;emma.myers;eva.jordison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,8
NA,9468199,3,TRUE,2020-10-08,QUADRA,HAKAI,QOMA5,1,QU39,NA,QNUT6880,M,50.0307000000001,-125.0992,50.030619,-125.099298,NA,50,48.9901945,NA,0.45nm,13,NA,2020-10-08T16:45:00Z,2020-10-08T21:17:00Z,NA,chris.mackenzie;emma.myers;eva.jordison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,8
NA,9468199,1,FALSE,2020-10-08,QUADRA,HAKAI,QOMA5,1,QU39,NA,QNUT6881,M,50.0307000000001,-125.0992,50.030619,-125.099298,NA,100,97.1505684,NA,0.45nm,13,NA,2020-10-08T16:45:00Z,2020-10-08T21:17:00Z,NA,chris.mackenzie;emma.myers;eva.jordison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,8
NA,9468199,1,TRUE,2020-10-08,QUADRA,HAKAI,QOMA5,1,QU39,NA,QNUT6882,M,50.0307000000001,-125.0992,50.030619,-125.099298,NA,260,250.0723915,NA,0.45nm,13,NA,2020-10-08T16:45:00Z,2020-10-08T21:17:00Z,NA,chris.mackenzie;emma.myers;eva.jordison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,8
NA,9468199,2,TRUE,2020-10-08,QUADRA,HAKAI,QOMA5,1,QU39,NA,QNUT6883,M,50.0307000000001,-125.0992,50.030619,-125.099298,NA,260,250.0723915,NA,0.45nm,13,NA,2020-10-08T16:45:00Z,2020-10-08T21:17:00Z,NA,chris.mackenzie;emma.myers;eva.jordison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,8
NA,9468199,3,TRUE,2020-10-08,QUADRA,HAKAI,QOMA5,1,QU39,NA,QNUT6884,M,50.0307000000001,-125.0992,50.030619,-125.099298,NA,260,250.0723915,NA,0.45nm,13,NA,2020-10-08T16:45:00Z,2020-10-08T21:17:00Z,NA,chris.mackenzie;emma.myers;eva.jordison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,8
NA,9468263,1,FALSE,2020-10-14,QUADRA,HAKAI,QOMA1,1,QU39,NA,QNUT6885,M,50.0307000000001,-125.0992,NA,NA,NA,0,NA,NA,0.45nm,13,NA,2020-10-14T16:39:00Z,2020-10-14T22:09:00Z,NA,emma.myers;eva.jordison;isabelle.desmarais,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,14
NA,9468263,1,FALSE,2020-10-14,QUADRA,HAKAI,QOMA1,1,QU39,NA,QNUT6886,M,50.0307000000001,-125.0992,NA,NA,NA,5,5.6498065,NA,0.45nm,13,NA,2020-10-14T16:39:00Z,2020-10-14T22:09:00Z,NA,emma.myers;eva.jordison;isabelle.desmarais,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,14
NA,9468263,1,TRUE,2020-10-14,QUADRA,HAKAI,QOMA1,1,QU39,NA,QNUT6887,M,50.0307000000001,-125.0992,NA,NA,NA,10,10.2952987,NA,0.45nm,13,NA,2020-10-14T16:39:00Z,2020-10-14T22:09:00Z,NA,emma.myers;eva.jordison;isabelle.desmarais,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,14
NA,9468263,2,TRUE,2020-10-14,QUADRA,HAKAI,QOMA1,1,QU39,NA,QNUT6888,M,50.0307000000001,-125.0992,NA,NA,NA,10,10.2952987,NA,0.45nm,13,NA,2020-10-14T16:39:00Z,2020-10-14T22:09:00Z,NA,emma.myers;eva.jordison;isabelle.desmarais,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,14
NA,9468263,3,TRUE,2020-10-14,QUADRA,HAKAI,QOMA1,1,QU39,NA,QNUT6889,M,50.0307000000001,-125.0992,NA,NA,NA,10,10.2952987,NA,0.45nm,13,NA,2020-10-14T16:39:00Z,2020-10-14T22:09:00Z,NA,emma.myers;eva.jordison;isabelle.desmarais,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,14
NA,9468263,1,FALSE,2020-10-14,QUADRA,HAKAI,QOMA1,1,QU39,NA,QNUT6890,M,50.0307000000001,-125.0992,NA,NA,NA,20,19.8267566,NA,0.45nm,13,NA,2020-10-14T16:39:00Z,2020-10-14T22:09:00Z,NA,emma.myers;eva.jordison;isabelle.desmarais,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,14
NA,9468263,1,FALSE,2020-10-14,QUADRA,HAKAI,QOMA1,1,QU39,NA,QNUT6891,M,50.0307000000001,-125.0992,NA,NA,NA,30,NA,NA,0.45nm,13,NA,2020-10-14T16:39:00Z,2020-10-14T22:09:00Z,NA,emma.myers;eva.jordison;isabelle.desmarais,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,14
NA,9468263,1,FALSE,2020-10-14,QUADRA,HAKAI,QOMA1,1,QU39,NA,QNUT6892,M,50.0307000000001,-125.0992,NA,NA,NA,40,38.1892415,NA,0.45nm,13,NA,2020-10-14T16:39:00Z,2020-10-14T22:09:00Z,NA,emma.myers;eva.jordison;isabelle.desmarais,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,14
NA,9468264,1,TRUE,2020-10-14,QUADRA,HAKAI,QOMA1,3,QU39,NA,QM849,M,50.0307000000001,-125.0992,50.029535,-125.097735,NA,50,48.5003771,NA,0.45nm,0,NA,2020-10-14T17:34:00Z,2020-10-14T22:10:00Z,NA,emma.myers;eva.jordison;isabelle.desmarais,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,14
NA,9468264,2,TRUE,2020-10-14,QUADRA,HAKAI,QOMA1,3,QU39,NA,QM850,M,50.0307000000001,-125.0992,50.029535,-125.097735,NA,50,48.5003771,NA,0.45nm,0,NA,2020-10-14T17:34:00Z,2020-10-14T22:10:00Z,NA,emma.myers;eva.jordison;isabelle.desmarais,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,14
NA,9468264,3,TRUE,2020-10-14,QUADRA,HAKAI,QOMA1,3,QU39,NA,QNUT6894,M,50.0307000000001,-125.0992,50.029535,-125.097735,NA,50,48.5003771,NA,0.45nm,13,NA,2020-10-14T17:34:00Z,2020-10-14T22:10:00Z,NA,emma.myers;eva.jordison;isabelle.desmarais,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,14
NA,9468264,1,FALSE,2020-10-14,QUADRA,HAKAI,QOMA1,3,QU39,NA,QNUT6896,M,50.0307000000001,-125.0992,50.029535,-125.097735,NA,75,NA,NA,0.45nm,13,NA,2020-10-14T17:34:00Z,2020-10-14T22:10:00Z,NA,emma.myers;eva.jordison;isabelle.desmarais,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,14
NA,9468264,1,FALSE,2020-10-14,QUADRA,HAKAI,QOMA1,3,QU39,NA,QNUT6897,M,50.0307000000001,-125.0992,50.029535,-125.097735,NA,100,96.8763647,NA,0.45nm,13,NA,2020-10-14T17:34:00Z,2020-10-14T22:10:00Z,NA,emma.myers;eva.jordison;isabelle.desmarais,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collected,NA,Technicianm,NA,1: Event metadata QCd by EJ,2020,10,14
