date,wan_dis,wan_b1,sm_dis,sm_b1,gm_dis,gm_b1,ra_dis,ra_b1
2018-02-17,159,318.4,200.26303967078735,435.42495920928104,286.7463076923077,574.2139897435898,120.69914893149306,412.08166030314135
2018-02-18,144,299.8,180.3794645297807,379.80480232198374,259.6947692307693,540.6700820512821,79.07698288857142,269.17219709074976
2018-02-19,129,265.6,166.7766050060975,278.3825324311476,232.6432307692308,478.9925743589744,34.48623514617487,137.80012585826054
2018-02-20,118,230.8,161.6288139216851,239.53726980131657,212.80543589743587,416.23300512820515,22.892340161832337,126.44766745078887
2018-02-21,109,202,157.96375329119928,218.71319775387116,196.57451282051284,364.2940512820513,17.90205522697118,121.85330221692863
2018-02-22,101,178.7,152.22368380716577,204.14357852422546,182.14702564102564,322.2739948717949,14.882781053359226,119.15046002867192
2018-02-23,95.8,160,151.0788463432377,192.69005386527905,172.76916447800855,288.5497435897436,50.5311514594269,117.76993499408815
2018-02-24,93.6,144.68,148.50693429925735,182.2116202936949,168.8015972481752,260.9211061913906,220.92155298901136,82.1295554912015
2018-02-25,93.2,131.94,149.07139636232586,173.70643975746296,168.08022013737607,237.9453325828748,270.42857612983937,76.70073895117869
2018-02-26,89.4,121.76,142.63964568138465,167.2472583055408,161.22717198259403,219.5863545966124,182.31451116218597,95.55607908184408
2018-02-27,86.1,113.2,141.3834986683735,161.05321829129213,155.27582801740598,204.1489435897436,325.67593567308154,101.41353351488657
2018-02-28,83.7,105.91,142.96557640782805,155.16526419105074,150.94757911173505,191.00189562225341,481.2592143968246,121.91121218904541
2018-03-01,84.2,99.88,146.67434149096167,151.42387537885548,151.849297060453,180.12717661035,197.8015856282317,162.12943533987072
2018-03-02,78.5,95.4,142.56008827277907,149.4136490273419,141.56971794871794,172.0477832394722,77.81165920651772,178.46097038807642
2018-03-03,74.3,91.45,133.40539203860965,147.50677646245128,133.99529268313677,164.92421144460042,42.57145157736369,183.95290229254496
2018-03-04,71.5,87.98,130.6943556633626,145.05094033719232,128.94566666666668,158.66628943086283,26.988563989309142,186.4198419275842
2018-03-05,70.2,85.03,126.80668522266966,142.898007522812,126.60119449635044,153.34615353342693,21.22973089777723,187.6304202211792
2018-03-06,66.8,82.47,125.06955897182854,140.4707914107552,120.46952345236753,148.7293565352611,18.46517826219721,184.70027816501423
2018-03-07,64.7,79.79,124.12346893701192,138.12705387801233,116.682297060453,143.89614915568035,19.68507399187237,164.45464069233282
2018-03-08,63,76.94,130.40811505085392,135.63226113548092,113.61646153846156,138.75635684798803,39.037754992295504,139.38029047853612
2018-03-09,62.1,74.3,134.53427280303882,134.40910807242787,111.99336647894448,133.9952858035748,53.61748526626753,125.05261486154707
2018-03-10,60.7,71.9,126.15870449785638,133.7241854858944,109.46856035027146,129.66703964972865,46.73173729462757,97.84676982086566
2018-03-11,59.2,69.6,130.3126883104608,132.04349829489723,106.7634065041176,125.51913777358229,64.85825473713098,54.39402211064596
2018-03-12,58.7,67.1,161.73990690887865,130.40733297684713,105.86168855539968,121.01054871794875,191.20713807228697,41.099689021535895
2018-03-13,62.1,65.12,253.40596190220083,132.32531484045708,111.99336647894448,117.43974577861692,291.2620500817481,52.43923690811282
2018-03-14,68.5,63.9,295.5341939658831,144.32537182681622,123.535358974359,115.2395531581977,189.6580427357138,77.30829675855126
2018-03-15,72.5,63.6,232.58435483357223,160.80935565706827,130.74910256410257,114.69852238896692,79.69327857348073,93.57524463319173
2018-03-16,72.4,63.83,188.8422643320045,171.38712261815851,130.56876172618377,115.11331319574214,51.48860784665994,99.42159940076208
2018-03-17,75.2,64.39,177.37010118330772,177.7643931541761,135.61837398352992,116.12323702312376,39.70148596147053,102.72394235920835
2018-03-18,73.9,65.44,175.08443947570225,183.0890563788057,133.2739155723376,118.01684471543145,36.87756901594705,104.72558355616816
2018-03-19,75.3,66.53,184.6883229901636,187.55668882129052,135.79872858057263,119.98259011881905,36.25279884682245,104.50956495853332
2018-03-20,76.4,67.85000000000001,184.80760657672943,192.57209384000302,137.78250531592735,122.36312632898186,56.974838622279584,102.7730963165888
2018-03-21,76.7,69.42,182.3311272439737,198.43698404789032,138.32352782968377,125.19452082554746,75.09995257391721,103.79740644935401
2018-03-22,78.1,71.17,200.54906770196044,203.6388279412416,140.84834083791878,128.35053295810408,167.8183702405328,104.82157623303263
2018-03-23,77.2,73.11,179.4730210388023,207.51974402054978,139.2252457784017,131.84919818635598,115.73089034570364,102.48269944985722
2018-03-24,77.7,74.62,162.83716383606492,200.12644993420992,140.1269637271197,134.57238611630171,66.6528340722287,84.92958347625277
2018-03-25,75.5,75.54,155.38779306227605,186.8567469212281,136.15941025641024,136.23154659157777,697.393659760851,72.62906260990427
2018-03-26,75.7,75.84,175.37068008821092,179.1370907440985,136.52009193224788,136.77257736080855,1615.5352226197465,134.3991007286413
2018-03-27,96.1,76.17,253.167739802582,177.78993231971913,173.31018699176497,137.36771038141495,1507.835193187953,290.80376220594997
2018-03-28,108,78.26,233.4949431651646,185.36969618164656,194.77107692307692,141.13689168223846,232.8398407395999,437.6171329285982
2018-03-29,110,81.67,239.7994629981224,191.2107465505928,198.37794871794873,147.2866078173124,1025.2034821869984,457.2133601009635
2018-03-30,119,85.14,347.0002811090192,196.7218605513887,214.6088717948718,153.54452983105,1059.3137070757662,556.1084284349811
2018-03-31,118,89.4,252.55961355896295,212.94112800461767,212.80543589743587,161.22716647894444,160.46798540579002,656.3423152803298
2018-04-01,119,93.53,225.2068638353075,219.96397663611657,214.6088717948718,168.67535728571966,127.01362703327896,664.8791185635171
2018-04-02,113,97.62,192.52345598063312,222.4297562494513,203.7882564102564,176.05141038141497,113.58659238404698,660.7986442427916
2018-04-03,111,101.2,185.0303426998942,223.73479974363437,200.18138461538464,182.50771144460043,568.0487391674902,660.584214446626
2018-04-04,104,104.53,183.2256170959301,225.9541176300173,187.55733333333336,188.51315353342693,204.7784170145497,710.7238049561521
2018-04-05,97.3,107.38,343.9671203895571,228.7379000333827,175.47431832416237,193.65294584111922,611.5142118633576,661.462280681522
2018-04-06,106,109.53999999999999,543.6170039135952,245.59754406351732,191.1642051282051,197.54836848031067,915.4831254403662,561.0601796058831
2018-04-07,114,110.53,499.5807354894867,274.6424704746186,205.5916923076923,199.3337702939547,350.74506847259994,501.8249728311244
2018-04-08,123,111.13,466.78210548257346,301.25104970705087,221.82261538461535,200.41583183241625,186.40517258726263,513.6154956044244
2018-04-09,129,112.43,547.361600969713,323.94931395549594,232.6432307692308,202.7602984990829,315.19926812261855,429.7356646444508
2018-04-10,139,113.43,627.6192328582686,343.98544594156533,250.67758974358975,204.5637343965188,375.79041495937633,355.3242207491361
2018-04-11,132,115.53,589.6650069490885,381.4914078714959,238.05353846153844,208.35094978113418,730.0165906987713,376.85646370449473
2018-04-12,136,116.83,404.00352594982274,417.937222182874,245.26728205128205,210.69541644780085,255.5855923113015,437.15676007104395
2018-04-13,134,119.13,411.5959931503454,439.085229179793,241.66041025641027,214.84331901190342,991.5951614961892,451.35666006376937
2018-04-14,140,121.43,458.8322658203778,461.7417942248381,252.4810256410256,218.99122157600598,749.5720242728339,493.7113022966393
2018-04-15,140,125.03,329.8478969689456,489.30245909728285,252.4810256410256,225.4835908067752,253.85164621932176,548.1906630224677
2018-04-16,133,129.3,284.41237693559503,487.8905367552217,239.85697435897436,233.18426153846153,103.03083215479406,512.4244064580641
2018-04-17,126,132,289.2579961572146,461.9700740574217,227.2329230769231,238.05353846153847,100.97529202472847,431.1791771295069
2018-04-18,120,133.2,266.3414578659382,440.9378001241945,216.4123076923077,240.21766153846153,159.28424408141203,406.20219948471976
2018-04-19,113,132.9,262.27095333392595,420.89373536253095,203.7882564102564,239.67663076923077,507.8705410677974,403.4901066341347
2018-04-20,110,131.3,382.95133569692905,392.38467059895225,198.37794871794873,236.79113333333333,1068.4342344754325,422.7572339286526
2018-04-21,112,128.4,503.4489109224171,367.9178808828183,201.9848205128205,231.56116923076922,1059.9845051601728,492.0216158802582
2018-04-22,114,126.4,327.91598740422427,359.29627128015113,205.5916923076923,227.95429743589744,169.35600338872592,525.0184073263983
2018-04-23,110,124.2,302.4991582668747,351.6875174255913,198.37794871794873,223.98673846153847,88.1937856045609,516.3954484341408
2018-04-24,110,121.8,389.3355447672453,340.7778339372442,198.37794871794873,219.6584923076923,69.40755775645748,426.05531084497795
2018-04-25,116,118.8,558.4330468040571,333.82816183193097,209.1985641025641,214.24818461538462,72.29653658972141,358.0388641933403
2018-04-26,137,116.4,796.0975675144483,356.6866768154421,247.07071794871797,209.91993846153846,74.35408225066318,339.8833532303803
2018-04-27,179,116.8,1023.8327681352656,407.8551958733275,322.8150256410256,210.64131282051284,74.73201630582724,337.0156782399672
2018-04-28,232,122.1,1078.3723194867953,481.31267307113256,418.3971282051282,220.19952307692307,65.65484794299721,334.3913506680771
2018-04-29,256,133.3,953.8328521565036,562.5157592332183,461.67958974358976,240.3980051282051,44.70191652356868,325.0284110542356
2018-04-30,258,147.6,890.8987991772126,631.6719491154761,465.2864615384616,266.18713846153844,29.56269364664128,278.7115485998127
2018-05-01,261,162.4,911.585352181824,682.4666954635044,470.6967692307692,292.87798974358975,24.219545900013284,174.8243945169336
2018-05-02,264,177.3,1018.2299738382958,723.280339589445,476.1070769230769,319.7491846153846,27.708882851997448,71.24789859091766
2018-05-03,285,192.3,1268.345109722156,792.3117382328522,513.9792307692308,346.8007230769231,36.54052020414753,57.08318653724481
2018-05-04,322,209.8,1414.5110252896477,888.8963333783804,580.7063589743591,378.36085128205127,38.01771595466146,51.91785999720347
2018-05-05,342,231,1348.2862079829938,991.4138814306206,616.775076923077,416.5936923076923,39.213672305622886,48.778875817023874
2018-05-06,365,253.6,1534.958292891618,1070.3991975485142,658.2541025641026,457.3513435897436,50.859645171534495,45.47058938861402
2018-05-07,410,276.4,1734.4307960632864,1144.2852700862313,739.408717948718,498.46968205128206,52.50685421659248,43.121145680701154
2018-05-08,455,299.5,1790.5601096299988,1215.3450728790333,820.5633333333334,540.1290512820513,44.630161375813415,40.898629471777674
2018-05-09,493,321.8,2181.512395664632,1286.5638518933536,889.0938974358974,580.3456717948718,139.04508417988373,38.796160815059295
2018-05-10,528,345.5,1853.207647061042,1409.3318062441665,952.2141538461536,623.0871025641026,114.90255044245409,48.2304775806908
2018-05-11,497,372.5,1580.7125679530316,1505.5626910325495,896.3076410256411,671.7798717948718,59.35791173514389,56.76446326027208
2018-05-12,472,396.1,1662.361231907376,1572.4754126096702,851.2217435897435,714.340958974359,44.74570321007732,60.27829984378514
2018-05-13,485,416.9,1879.800770270211,1636.8885384165783,874.6664102564102,751.8524256410257,38.20417914547184,61.98198187959313
2018-05-14,522,436.9,2004.8188613429677,1698.0341044713837,941.3935384615384,787.9211435897436,29.662654692877613,62.14834777372556
2018-05-15,569,456.9,2081.380292577614,1757.0648880767158,1026.1550256410258,823.9898615384616,22.80902097752808,61.312841647547174
2018-05-16,599,479.6,2047.59207780248,1830.3742965361778,1080.2581025641025,864.9278564102564,17.52536412226547,59.67237651473769
2018-05-17,599,503,1913.3124184575784,1881.6376750272639,1080.2581025641025,907.1282564102564,12.366053610662217,56.33894840981079
2018-05-18,586,521.9,1885.009191847388,1899.525837266693,1056.813435897436,941.2131948717948,10.300178161223156,52.324868349217766
2018-05-19,595,535,1958.270760119533,1908.970745488432,1073.044358974359,964.8382051282051,9.023297984874231,48.89187002775874
2018-05-20,612,545.2,2054.9070906990182,1886.646581933922,1103.7027692307693,983.2332512820512,9.201894383420669,35.88969140825779
2018-05-21,587,553.6,1777.1651654365246,1906.8165262977197,1058.6168717948717,998.3821128205128,8.451153250560694,25.319625802354448
2018-05-22,547,562.6,1709.3480482071736,1926.461786046069,986.479435897436,1014.6130358974359,7.520249169231501,20.22894995389613
2018-05-23,547,570.1,1861.8337350790448,1931.160467676049,986.479435897436,1028.1388051282051,7.332002098116736,16.506404549811545
2018-05-24,571,576.3,1923.448887136043,1929.3637641569321,1029.7618974358977,1039.3201076923078,7.036462386893304,13.419186845076036
2018-05-25,561,581.2,1615.4166427656028,1921.2267667362398,1011.7275384615384,1048.1569435897436,6.5662757060521395,11.156567614477606
2018-05-26,505,580.4,1298.8925804507912,1874.6304017550385,910.7351282051284,1046.714194871795,16.40677816160412,9.532293087330011
2018-05-27,459,571,1272.8943977199128,1799.7604520198697,827.777076923077,1029.7618974358975,513.0120151916127,9.420434491263876
2018-05-28,446,557,1413.3190211734127,1735.7186499461031,804.3324102564102,1004.513794871795,565.9097545135223,59.485030649358926
2018-05-29,426,543,1155.611885949982,1688.5496328787058,768.2636923076923,979.2656923076923,86.73919115139742,115.04598828458884
2018-05-30,382,526.1,933.362526473153,1608.2837454617506,688.9125128205128,948.7876256410257,48.71061498816621,122.81757760124117
2018-05-31,340,503.1,867.7328635529768,1496.129289039164,613.168205128205,907.3086000000001,32.59586638609541,126.76844966171572
2018-06-01,315,478.4,942.098800769434,1405.1860588508093,568.0823076923077,862.7637333333333,273.326971550623,129.18292097526918
2018-06-02,312,455.2,1102.8998136614246,1328.4611341070354,562.672,820.9240205128206,350.67004873694293,155.76359321340834
2018-06-03,313,431.7,1181.6467926074815,1252.5677419652734,564.4754358974359,778.543276923077,84.95668044526951,190.09739787729094
2018-06-04,314,405.9,1007.070349874362,1178.3875325124172,566.2788717948717,732.0146307692307,247.76028423678375,197.88941968312858
2018-06-05,300,381.2,885.0376914266571,1117.552903223293,541.0307692307692,687.4697641025641,247.2647643641824,222.00882053620174
2018-06-06,289,360.7,1016.7471169578624,1076.1674143208797,521.1929743589744,650.4993282051282,532.1204202855579,245.09461915645957
2018-06-07,323,343.7,1514.0443747028462,1050.5526862446745,582.5097948717948,619.8409179487179,902.3664583297632,247.0054596658541
2018-06-08,401,331.4,2060.6242280375645,1060.625221597618,723.177794871795,597.6586564102564,372.89869394527506,280.65113004747815
2018-06-09,430,328.9,1322.896405736146,1151.1264558063763,775.477435897436,593.1500666666667,208.1074772750025,309.26708032686594
2018-06-10,400,333.7,983.083088617052,1190.0798437326755,721.374358974359,601.806558974359,131.56392933748114,325.20676655554956
2018-06-11,359,339.7,828.9505838757909,1201.614866239083,647.4334871794872,612.6271743589743,80.22332100840295,335.1035728506881
2018-06-12,320,344.1,755.6116495849287,1190.3000445497187,577.0994871794871,620.5622923076924,43.984612361537856,315.7932077964661
2018-06-13,294,344.9,847.9043704677115,1155.5712281420692,530.2101538461538,622.005041025641,137.6992756030945,285.1246641589256
2018-06-14,293,343,850.9265478829941,1122.196985928092,528.406717948718,618.5785128205129,61.63925166283906,290.3989236747081
2018-06-15,295,340.9,869.1132397667677,1106.5826057289553,532.0135897435897,614.7912974358975,42.201758029178905,271.78682041731366
2018-06-16,308,340.4,965.1844759038196,1104.9901605629664,555.4582564102564,613.8895794871795,24.193309176288743,251.2805197838133
2018-06-17,338,342.3,1153.0545652114215,1099.833896457562,609.5613333333333,617.3161076923077,16.79865296409987,200.4878086728864
2018-06-18,395,343.8,1418.437065351303,1063.7349155084196,712.3571794871796,620.0212615384615,12.48446685399365,111.93102813632005
2018-06-19,491,343.2,1671.094638147607,999.5161992397935,885.4870256410256,618.9392,10.34300499470742,75.88960542719192
2018-06-20,605,349.3,1810.908560526944,1034.3360224809396,1091.078717948718,629.940158974359,8.50636379173912,56.113158199162406
2018-06-21,675,369.8,1803.95894103536,1117.1185696719288,1217.319230769231,666.9105948717948,7.651602853643188,43.807401644588204
2018-06-22,679,401.4,1651.4483818402075,1214.6194053878858,1224.5329743589746,723.8991692307692,7.254524487515798,36.55022982911223
2018-06-23,626,437.3,1462.4937020454115,1304.2030786134137,1128.9508717948718,788.642517948718,7.03259240703895,32.87722104171002
2018-06-24,589,470.5,1502.3889349012584,1365.6620117711836,1062.2237435897437,848.5165897435897,9.034240962936956,19.81055272210447
2018-06-25,590,500.1,1525.7623560429984,1430.80825047301,1064.0271794871794,901.8982923076924,30.393768745102385,14.55005165211426
2018-06-26,556,529.6,1197.9078384402198,1496.473162100633,1002.710358974359,955.0996512820514,31.162081473866778,13.369252723706609
2018-06-27,492,554.4,1021.3147329265676,1519.7454983542732,887.2904615384614,999.8248615384616,16.137576929030686,14.066129953464412
2018-06-28,428,569.8,904.870660354242,1506.5715151257878,771.8705641025641,1027.5977743589744,12.224757084834408,14.000022349957494
2018-06-29,392,573.1,991.6232040857266,1455.2148746260816,706.9468717948719,1033.5491128205128,187.68314867507553,13.974051373041569
2018-06-30,408,563.2,1368.061734252483,1387.2677312198937,735.8018461538461,1015.6950974358974,462.7636135712533,31.70806574107838
2018-07-01,452,543.5,1268.3811079434906,1342.9830485924474,815.1530256410256,980.1674102564102,224.01612812418023,77.1337907190298
2018-07-02,455,521.2,1060.871257551934,1289.4252652832606,820.5633333333334,939.9507897435898,89.39945559437227,98.7702432460835
2018-07-03,419,498.8,942.0706328954705,1230.3675528544331,755.639641025641,899.5538256410256,48.22014505125403,106.98473635676915
2018-07-04,396,478.1,975.6994166865992,1178.3252459394391,714.1606153846153,862.2227025641025,25.75692039031272,111.10349162119066
2018-07-05,404,458.8,1151.3342136994793,1125.6562941179732,728.5881025641025,827.4163897435897,17.66739147323658,112.77575956392823
2018-07-06,487,440.2,1444.378960856969,1088.2134798836212,878.273282051282,793.8724820512821,251.5240869256809,111.50312183674166
2018-07-07,570,433.3,1374.4583176986298,1112.860592125296,1027.9584615384615,781.4287743589744,538.8443473131699,133.53932238192306
2018-07-08,547,441.1,1208.4562991464647,1148.1749506025023,986.479435897436,795.4955743589743,134.63576916832346,185.809999420337
2018-07-09,517,453,1153.9649977496272,1178.5335144817245,932.3763589743588,816.9564615384616,56.616637672122614,198.0511006286859
2018-07-10,502,465.5,1235.1739480541348,1194.7676938481147,905.3248205128206,839.4994102564102,30.548418796349665,184.9444495283906
2018-07-11,490,474.9,1167.8075085453356,1181.47891522828,883.6835897435897,856.4517076923077,21.193703010543555,141.72293005090023
2018-07-12,473,478.7,1174.0300181910145,1171.4215552884643,853.0251794871795,863.304764102564,16.479482732441408,121.44068753953657
2018-07-13,457,480.5,1145.7720748069564,1182.7374313523724,824.1702051282051,866.5509487179487,12.10871817201064,114.14869025334349
2018-07-14,436,484.3,1079.7390229468538,1203.107575543521,786.2980512820513,873.4040051282051,9.691435127360808,110.53754756541915
2018-07-15,414,488.3,1028.6961391763653,1213.5115361695466,746.6224615384615,880.6177487179486,7.895323891003906,108.93099903912396
2018-07-16,407,489.3,1063.6463550840504,1201.247728717235,733.9984102564104,882.4211846153846,7.087488943839735,107.95379228090069
2018-07-17,418,481.3,1201.405272563965,1163.1744681399432,753.8362051282052,867.9936974358974,6.560861463000144,83.51013248271657
2018-07-18,439,466.1,1253.19023442623,1145.8691636264768,791.708358974359,840.5814717948718,6.418169958502281,30.281783897699594
2018-07-19,442,455.3,1140.87957726673,1150.3425571544533,797.1186666666666,821.1043641025641,6.061847252395038,17.460023976717476
2018-07-20,419,447.8,972.2865264305914,1149.0340151061637,755.639641025641,807.5785948717948,5.9048943183929,12.404544934744719
2018-07-21,387,439.5,843.5304434464606,1122.7452729438091,697.9296923076923,792.6100769230769,6.454189188327378,9.94019248694904
2018-07-22,369,429.2,879.548903991436,1090.3175664339217,665.4678461538462,774.0346871794872,6.411195438800206,8.466241104727423
2018-07-23,375,418.8,1014.3706923993814,1060.869455013964,676.2884615384617,755.2789538461539,5.892096474048067,7.4594123753633035
2018-07-24,389,410.6,1067.2258262331577,1047.7293167732064,701.5365641025642,740.4907794871796,5.118733220829914,6.837750205567047
2018-07-25,394,405.9,1038.2310434849055,1046.4779971018368,710.5537435897436,732.0146307692308,4.785903672272821,6.380480014913957
2018-07-26,402,403.9,1058.599309182816,1047.4314875326909,724.9812307692307,728.407758974359,4.516461269919265,6.069537993040848
2018-07-27,413,403.4,1091.8335346337733,1046.9267829425673,744.8190256410257,727.506041025641,4.298054265713023,5.812435225648802
2018-07-28,420,402.9,1101.058420697229,1035.9696091495482,757.443076923077,726.6043230769232,4.070850773452921,5.586154505920089
2018-07-29,433,401,1179.4584241749856,1020.756427776648,780.8877435897436,723.177794871795,3.850326738589195,5.351422587415153
2018-07-30,454,400.1,1242.983927534958,1024.6143124674736,818.7598974358975,721.5547025641026,3.8054473056931575,5.130270536034569
2018-07-31,466,403.6,940.5986564325428,1051.6840525779103,840.4011282051283,727.8667282051283,3.850795884945193,4.920325834764594
2018-08-01,466,411.5,1215.8202446727423,1061.3908738765185,840.4011282051283,742.1138717948719,4.024098399665013,4.659986504426376
2018-08-02,450,421.2,1120.7195951231304,1095.018007944649,811.5461538461539,759.6072,4.01423974892708,4.421276800512857
2018-08-03,430,428.7,1004.7846853348352,1105.6528982170241,775.477435897436,773.1329692307693,3.835445752306284,4.233491128000758
2018-08-04,398,432.8,920.2888642769908,1099.408784127192,717.7674871794873,780.5270564102565,3.9678487665378257,4.1051623811483955
2018-08-05,380,433.2,939.7158511180947,1087.6145662064002,685.3056410256411,781.2484307692308,3.9866520861201624,4.023356890574895
2018-08-06,374,431,986.68490192461,1075.7262203999283,674.4850256410257,777.2808717948719,3.739756624977665,3.9703759721949856
2018-08-07,377,427.1,1021.3652369921798,1065.211357129012,679.8953333333334,770.2474717948719,3.786445622383965,3.9145462081214495
2018-08-08,380,422.8,1066.3644674199536,1057.242038758507,685.3056410256411,762.4926974358975,3.841410432842458,3.886105693014554
2018-08-09,395,417.5,1152.7772575430454,1045.9326430830038,712.3571794871796,752.9344871794873,3.989777342318687,3.8852140624398803
2018-08-10,412,411.6,1161.2758376580027,1036.9119760838125,743.0155897435898,742.2942153846154,4.091430334617434,3.903647066102433
2018-08-11,421,406.2,1185.013380592693,1058.9796942063585,759.2465128205129,732.5556615384615,4.284730574943458,3.9277105110696575
2018-08-12,409,401.7,877.3640008716027,1055.8990077983535,737.6052820512821,724.4402,4.289860453499935,3.953773728597502
2018-08-13,382,397.6,816.3170979067672,1031.5634483732008,688.9125128205128,717.0461128205129,4.144186593915294,3.9813357990547873
2018-08-14,363,392.8,897.5701975632882,1012.7166896303941,654.6472307692308,708.3896205128206,4.170664868583356,4.0122098832156885
2018-08-15,360,389.3,963.347308979227,1010.4448229590238,649.2369230769232,702.0775948717949,4.350612656076817,4.032491493420242
2018-08-16,358,387.3,979.2539399713366,1012.8079687451369,645.6300512820512,698.47072307692315,4.5994803888223315,4.068887550415907
2018-08-17,360,385.7,978.636806031438,1012.0648725498096,649.2369230769232,695.5852256410257,4.794447510909851,4.154859926800373
2018-08-18,348,384,888.7060552740322,1007.7920294537355,627.5956923076923,692.5193846153846,4.9520799551062025,4.2556601156529625
2018-08-19,333,380.8,809.8016388495553,990.0261882391433,600.5441538461538,686.7483897435898,5.07957456833256,4.366727067879337
2018-08-20,323,374.6,813.4378222821995,955.7286263697943,582.5097948717948,675.5670871794872,5.121904058922024,4.475706790480724
2018-08-21,313,365.7,805.4892614173359,920.944824832214,564.4754358974359,659.5165076923076,5.149491854248016,4.578754162911183
2018-08-22,301,354.9,783.1582309426371,882.9924129146783,542.8342051282052,640.0394,5.15253604707804,4.665230290841639
2018-08-23,294,344.1,785.7231100715362,873.5718359217817,530.2101538461538,620.5622923076924,5.320936119849299,4.751497850199449
2018-08-24,276,335.3,694.1561652161947,870.5124371382586,497.74830769230766,604.6920564102564,5.3617355152413495,4.86917280279285
2018-08-25,267,326.6,681.9367418276738,850.1710339035493,481.5173846153847,589.0021641025642,5.022187186935448,4.988279867458649
2018-08-26,265,317.3,724.7553420753518,822.0299771883939,477.91051282051274,572.2302102564103,4.244811186419441,5.055437320544512
2018-08-27,258,308,681.0765116487478,796.5801173987954,465.2864615384616,555.4582564102564,3.8996860096629775,5.019970400304223
2018-08-28,250,297.8,699.9323727576334,766.8240879605264,450.8589743589744,537.0632102564102,3.7099735674438343,4.930494250179536
2018-08-29,263,288,840.7530568905413,747.9467197088866,474.303641025641,519.38953846153845,44.11852677225112,4.806283611413299
2018-08-30,277,281,757.8547930868576,751.0418615129852,499.5517435897437,506.7654871794872,31.364882455550664,8.710178831805155
2018-08-31,265,276.4,655.3892610281273,745.483558593451,477.91051282051274,498.46968205128206,13.605536798135,11.33447667146802
2018-09-01,250,271.6,616.2275104656809,730.4735585545301,450.8589743589744,489.81318974358976,19.7220308109508,12.180081165856718
2018-09-02,247,266.5,632.155312325785,713.7804865068344,445.44866666666667,480.6156666666667,185.17587999771075,13.637030642243994
2018-09-03,253,261.8,621.3809125471979,698.4237067322593,456.26928205128206,472.139517948718,78.46398222202735,31.62252503003014
2018-09-04,236,259.5,520.2614293376589,691.1461814653596,425.61087179487174,467.9916153846154,35.68974971283947,38.93274970070874
2018-09-05,217,256.4,504.16406622756233,674.9786502163582,391.3455897435897,462.4009641025641,18.166392171134788,41.99950595329914
2018-09-06,204,251.6,512.9511868756905,652.9195226315792,367.90092307692305,453.7444717948718,11.685213718767873,43.391664051770675
2018-09-07,209,246.2,713.1154970927097,636.1069901542735,376.9181025641026,444.005917948718,289.21906950875075,44.17021682268117
2018-09-08,259,242.1,1208.7058885361585,637.4253025877812,467.08989743589746,436.6118307692308,619.5294677700153,72.72112641681186
2018-09-09,315,241.7,1548.7614984933734,674.2205857523429,568.0823076923077,435.89045641025643,699.2067774762512,130.2622205165883
2018-09-10,398,245.5,1533.5091569271713,753.3112562929945,717.7674871794873,442.7435128205128,1258.6767356095968,197.04641001865832
2018-09-11,455,258.8,1257.819792483113,841.1232458828988,820.5633333333334,466.7292102564103,827.4023186319946,321.5535298998045
2018-09-12,406,279.3,744.133606655545,905.282474084642,732.1949743589744,503.6996461538462,149.37502751775628,402.32155868190887
2018-09-13,353,295.2,632.5478319811392,916.480303517618,636.6128717948718,532.3742769230769,69.7042701208621,398.7414734339134
2018-09-14,304,305.2,554.5349991995799,917.5969954610122,548.2445128205129,550.4086358974359,41.20901540264366,397.8655022237969
2018-09-15,280,312,717.653899392981,921.0243524472043,504.9620512820512,562.672,61.81891006333619,398.41742879277734
2018-09-16,261,318.3,726.067205671078,942.3733357637461,470.6967692307692,574.0336461538461,58.48595225474875,402.78268058199745
2018-09-17,233,324,560.0044379440305,963.6849376432849,420.20056410256416,584.3132307692308,33.172410569610385,407.46275443559557
2018-09-18,207,326.4,443.03279103728016,948.3738317284169,373.31123076923075,588.641476923077,32.46340918740603,381.8580885416815
2018-09-19,193,321.2,523.4413549270446,871.8065219785292,348.06312820512824,579.2636102564103,242.3314924345818,323.1514826834206
2018-09-20,188,309,528.0936531812915,769.2745076218963,339.0459487179487,557.2616923076923,83.16401293129917,277.4639541792537
2018-09-21,196,288,1474.8600425970487,668.7329572473083,353.47343589743593,519.38953846153845,177.8726643576541,159.9126819114239
2018-09-22,244,262.1,956.4467206258292,690.4369822587018,440.03835897435897,472.68054871794874,212.43244969661657,94.95971648398985
2018-09-23,240,245.9,644.1487412933642,711.6682936557303,432.8246153846154,443.46488717948716,77.96570344012673,101.26545870187587
2018-09-24,220,234.6,506.976403457391,712.8283845869528,396.75589743589745,423.08606153846154,58.38421212238011,102.09160203380233
2018-09-25,202,226.2,462.9826660590373,708.0725250127339,364.29405128205127,407.9372,39.5392015956109,103.80912170577598
2018-09-26,184,218.4,430.2563704900993,682.6054016793395,331.83220512820515,393.8704,26.895165230637197,101.58115085900346
2018-09-27,173,210.7,483.4410811773737,653.0243181612417,311.9944102564103,379.9839435897436,20.17823579654101,98.4220721565923
2018-09-28,171,204.7,540.7310373444755,645.3679824845759,308.3875384615385,369.1633282051282,16.95396936213644,97.12265467928536
2018-09-29,167,201.1,521.8877334360262,655.1378071152955,301.1737948717949,362.670958974359,13.759129669311626,95.5717106967584
2018-09-30,154,198.5,628.2756025375359,654.9824449661936,277.7291282051282,357.98202564102564,11.521372592271312,72.71447442023138
