Date,Watershed_group,Q
2018-09-18T07:00:00Z,Q_GM,373.31123076923075
2018-09-18T07:00:00Z,Q_SM,443.03279103728016
2018-09-18T07:00:00Z,Q_RA,32.46340918740603
2018-09-19T07:00:00Z,Q_Total,1113.8359755667545
2018-09-19T07:00:00Z,Q_GM,348.06312820512824
2018-09-19T07:00:00Z,Q_SM,523.4413549270446
2018-09-19T07:00:00Z,Q_RA,242.3314924345818
2018-09-20T07:00:00Z,Q_Total,950.3036148305393
2018-09-20T07:00:00Z,Q_GM,339.0459487179487
2018-09-20T07:00:00Z,Q_SM,528.0936531812915
2018-09-20T07:00:00Z,Q_RA,83.16401293129917
2018-09-21T07:00:00Z,Q_Total,2006.206142852139
2018-09-21T07:00:00Z,Q_GM,353.47343589743593
2018-09-21T07:00:00Z,Q_SM,1474.8600425970487
2018-09-21T07:00:00Z,Q_RA,177.8726643576541
2018-09-22T07:00:00Z,Q_Total,1608.9175292968046
2018-09-22T07:00:00Z,Q_GM,440.03835897435897
2018-09-22T07:00:00Z,Q_SM,956.4467206258291
2018-09-22T07:00:00Z,Q_RA,212.43244969661654
2018-09-23T07:00:00Z,Q_Total,1154.9390601181062
2018-09-23T07:00:00Z,Q_GM,432.8246153846154
2018-09-23T07:00:00Z,Q_SM,644.1487412933642
2018-09-23T07:00:00Z,Q_RA,77.96570344012673
2018-09-24T07:00:00Z,Q_Total,962.1165130156686
2018-09-24T07:00:00Z,Q_GM,396.75589743589745
2018-09-24T07:00:00Z,Q_SM,506.976403457391
2018-09-24T07:00:00Z,Q_RA,58.38421212238011
2018-09-25T07:00:00Z,Q_Total,866.8159189366995
2018-09-25T07:00:00Z,Q_GM,364.29405128205127
2018-09-25T07:00:00Z,Q_SM,462.9826660590373
2018-09-25T07:00:00Z,Q_RA,39.5392015956109
2018-09-26T07:00:00Z,Q_Total,788.9837408489418
2018-09-26T07:00:00Z,Q_GM,331.83220512820515
2018-09-26T07:00:00Z,Q_SM,430.2563704900993
2018-09-26T07:00:00Z,Q_RA,26.895165230637197
2018-09-27T07:00:00Z,Q_Total,815.613727230325
2018-09-27T07:00:00Z,Q_GM,311.9944102564103
2018-09-27T07:00:00Z,Q_SM,483.4410811773737
2018-09-27T07:00:00Z,Q_RA,20.17823579654101
2018-09-28T07:00:00Z,Q_Total,866.0725451681504
2018-09-28T07:00:00Z,Q_GM,308.3875384615385
2018-09-28T07:00:00Z,Q_SM,540.7310373444755
2018-09-28T07:00:00Z,Q_RA,16.95396936213644
2018-09-29T07:00:00Z,Q_Total,836.8206579771327
2018-09-29T07:00:00Z,Q_GM,301.1737948717949
2018-09-29T07:00:00Z,Q_SM,521.8877334360262
2018-09-29T07:00:00Z,Q_RA,13.759129669311626
2018-09-30T07:00:00Z,Q_Total,917.5261033349354
2018-09-30T07:00:00Z,Q_GM,277.7291282051282
2018-09-30T07:00:00Z,Q_SM,628.2756025375359
2018-09-30T07:00:00Z,Q_RA,11.521372592271312
2018-10-01T07:00:00Z,Q_Total,1014.3839322288538
2018-10-01T07:00:00Z,Q_GM,266.90851282051284
2018-10-01T07:00:00Z,Q_SM,736.9229433034922
2018-10-01T07:00:00Z,Q_RA,10.552476104848761
2018-10-02T07:00:00Z,Q_Total,775.3709918933964
2018-10-02T07:00:00Z,Q_GM,252.4810256410256
2018-10-02T07:00:00Z,Q_SM,513.7471911560854
2018-10-02T07:00:00Z,Q_RA,9.142775096285455
2018-10-03T07:00:00Z,Q_Total,620.5333481343661
2018-10-03T07:00:00Z,Q_GM,229.03635897435896
2018-10-03T07:00:00Z,Q_SM,383.54352737984186
2018-10-03T07:00:00Z,Q_RA,7.9534617801651954
2018-10-04T07:00:00Z,Q_Total,531.9021569535774
2018-10-04T07:00:00Z,Q_GM,205.5916923076923
2018-10-04T07:00:00Z,Q_SM,318.83550780300584
2018-10-04T07:00:00Z,Q_RA,7.474956842879457
2018-10-05T07:00:00Z,Q_Total,476.4541944725957
2018-10-05T07:00:00Z,Q_GM,185.75389743589744
2018-10-05T07:00:00Z,Q_SM,283.56839250907916
2018-10-05T07:00:00Z,Q_RA,7.131904527619042
2018-10-06T07:00:00Z,Q_Total,435.5388284887715
2018-10-06T07:00:00Z,Q_GM,169.34263352105557
2018-10-06T07:00:00Z,Q_SM,259.26341175301445
2018-10-06T07:00:00Z,Q_RA,6.932783214701598
2018-10-07T07:00:00Z,Q_Total,1193.2494769206712
2018-10-07T07:00:00Z,Q_GM,166.8178205128205
2018-10-07T07:00:00Z,Q_SM,524.411668413014
2018-10-07T07:00:00Z,Q_RA,502.0199879948364
2018-10-08T07:00:00Z,Q_Total,2118.573930079966
2018-10-08T07:00:00Z,Q_GM,243.4638461538462
2018-10-08T07:00:00Z,Q_SM,863.567976110053
2018-10-08T07:00:00Z,Q_RA,1011.5421078160668
2018-10-09T07:00:00Z,Q_Total,966.7012476251477
2018-10-09T07:00:00Z,Q_GM,293.96005128205127
2018-10-09T07:00:00Z,Q_SM,512.9593310453753
2018-10-09T07:00:00Z,Q_RA,159.78186529772114
2018-10-10T07:00:00Z,Q_Total,766.6473938372211
2018-10-10T07:00:00Z,Q_GM,295.7634871794872
2018-10-10T07:00:00Z,Q_SM,404.4878195559679
2018-10-10T07:00:00Z,Q_RA,66.39608710176606
2018-10-11T07:00:00Z,Q_Total,663.3797803845642
2018-10-11T07:00:00Z,Q_GM,274.12225641025645
2018-10-11T07:00:00Z,Q_SM,350.8622060452094
2018-10-11T07:00:00Z,Q_RA,38.3953179290983
2018-10-12T07:00:00Z,Q_Total,787.8991436393228
2018-10-12T07:00:00Z,Q_GM,266.90851282051284
2018-10-12T07:00:00Z,Q_SM,392.02091876581625
2018-10-12T07:00:00Z,Q_RA,128.96971205299377
2018-10-13T07:00:00Z,Q_Total,677.5529859870284
2018-10-13T07:00:00Z,Q_GM,263.30164102564106
2018-10-13T07:00:00Z,Q_SM,358.41541024926914
2018-10-13T07:00:00Z,Q_RA,55.83593471211814
2018-10-14T07:00:00Z,Q_Total,589.1276270094944
2018-10-14T07:00:00Z,Q_GM,241.66041025641027
2018-10-14T07:00:00Z,Q_SM,315.6188904258374
2018-10-14T07:00:00Z,Q_RA,31.848326327246745
2018-10-15T07:00:00Z,Q_Total,534.4315050239453
2018-10-15T07:00:00Z,Q_GM,221.82261538461535
2018-10-15T07:00:00Z,Q_SM,291.5263521977679
2018-10-15T07:00:00Z,Q_RA,21.082537441562152
2018-10-16T07:00:00Z,Q_Total,500.6950239099467
2018-10-16T07:00:00Z,Q_GM,203.7882564102564
2018-10-16T07:00:00Z,Q_SM,280.45294789504163
2018-10-16T07:00:00Z,Q_RA,16.45381960464862
2018-10-17T07:00:00Z,Q_Total,485.6082657048531
2018-10-17T07:00:00Z,Q_GM,191.16420512820514
2018-10-17T07:00:00Z,Q_SM,280.85317362584533
2018-10-17T07:00:00Z,Q_RA,13.590886950802684
2018-10-18T07:00:00Z,Q_Total,413.2473865100764
2018-10-18T07:00:00Z,Q_GM,180.34358974358975
2018-10-18T07:00:00Z,Q_SM,221.08522279244409
2018-10-18T07:00:00Z,Q_RA,11.81857397404256
2018-10-19T07:00:00Z,Q_Total,455.2470222160063
2018-10-19T07:00:00Z,Q_GM,170.96572858057266
2018-10-19T07:00:00Z,Q_SM,273.63662651843316
2018-10-19T07:00:00Z,Q_RA,10.644667117000493
2018-10-20T07:00:00Z,Q_Total,475.55175941979826
2018-10-20T07:00:00Z,Q_GM,168.44091557233762
2018-10-20T07:00:00Z,Q_SM,274.0261920277317
2018-10-20T07:00:00Z,Q_RA,33.08465181972894
2018-10-21T07:00:00Z,Q_Total,439.123542771332
2018-10-21T07:00:00Z,Q_GM,162.8502670421111
2018-10-21T07:00:00Z,Q_SM,255.85897394209383
2018-10-21T07:00:00Z,Q_RA,20.414301787127034
2018-10-22T07:00:00Z,Q_Total,401.6462757042172
2018-10-22T07:00:00Z,Q_GM,152.39033333333333
2018-10-22T07:00:00Z,Q_SM,234.73846990724834
2018-10-22T07:00:00Z,Q_RA,14.517472463635599
2018-10-23T07:00:00Z,Q_Total,379.5423844148769
2018-10-23T07:00:00Z,Q_GM,143.73383552199147
2018-10-23T07:00:00Z,Q_SM,223.67828612313315
2018-10-23T07:00:00Z,Q_RA,12.130262769752347
2018-10-24T07:00:00Z,Q_Total,453.8824302778974
2018-10-24T07:00:00Z,Q_GM,138.32352782968377
2018-10-24T07:00:00Z,Q_SM,276.2294570546899
2018-10-24T07:00:00Z,Q_RA,39.32944539352379
2018-10-25T07:00:00Z,Q_Total,805.9069618066729
2018-10-25T07:00:00Z,Q_GM,149.32449781134187
2018-10-25T07:00:00Z,Q_SM,542.0778537889979
2018-10-25T07:00:00Z,Q_RA,114.5046102063333
2018-10-26T07:00:00Z,Q_Total,1664.2229409759477
2018-10-26T07:00:00Z,Q_GM,192.96764102564103
2018-10-26T07:00:00Z,Q_SM,935.9932540565056
2018-10-26T07:00:00Z,Q_RA,535.2620458938012
2018-10-27T07:00:00Z,Q_Total,1191.2049862954334
2018-10-27T07:00:00Z,Q_GM,266.90851282051284
2018-10-27T07:00:00Z,Q_SM,713.0544229350114
2018-10-27T07:00:00Z,Q_RA,211.24205053990903
2018-10-28T07:00:00Z,Q_Total,2338.864305984615
2018-10-28T07:00:00Z,Q_GM,306.5841025641025
2018-10-28T07:00:00Z,Q_SM,997.2884689163235
2018-10-28T07:00:00Z,Q_RA,1034.9917345041888
2018-10-29T07:00:00Z,Q_Total,1850.9316590463782
2018-10-29T07:00:00Z,Q_GM,344.4562564102564
2018-10-29T07:00:00Z,Q_SM,820.8783477596132
2018-10-29T07:00:00Z,Q_RA,685.5970548765085
2018-10-30T07:00:00Z,Q_Total,1370.5953741498172
2018-10-30T07:00:00Z,Q_GM,353.47343589743593
2018-10-30T07:00:00Z,Q_SM,645.6921224467367
2018-10-30T07:00:00Z,Q_RA,371.4298158056446
2018-10-31T07:00:00Z,Q_Total,1556.4957327697941
2018-10-31T07:00:00Z,Q_GM,385.93528205128206
2018-10-31T07:00:00Z,Q_SM,906.8710453589191
2018-10-31T07:00:00Z,Q_RA,263.68940535959314
2018-11-01T07:00:00Z,Q_Total,3583.310952917116
2018-11-01T07:00:00Z,Q_GM,524.7998461538461
2018-11-01T07:00:00Z,Q_SM,2013.7795759564767
2018-11-01T07:00:00Z,Q_RA,1044.731530806793
2018-11-02T07:00:00Z,Q_Total,4292.209124041427
2018-11-02T07:00:00Z,Q_GM,1204.6951794871795
2018-11-02T07:00:00Z,Q_SM,2374.419719850292
2018-11-02T07:00:00Z,Q_RA,713.0942247039551
2018-11-03T07:00:00Z,Q_Total,5679.674374661212
2018-11-03T07:00:00Z,Q_GM,1385.0387692307693
2018-11-03T07:00:00Z,Q_SM,2250.5611351986317
2018-11-03T07:00:00Z,Q_RA,2044.0744702318098
2018-11-04T07:00:00Z,Q_Total,4973.757388893285
2018-11-04T07:00:00Z,Q_GM,1839.5046153846156
2018-11-04T07:00:00Z,Q_SM,2269.514237974293
2018-11-04T07:00:00Z,Q_RA,864.7385355343772
2018-11-05T08:00:00Z,Q_Total,4074.5340285898096
2018-11-05T08:00:00Z,Q_GM,1711.4606666666668
2018-11-05T08:00:00Z,Q_SM,1714.2356262009762
2018-11-05T08:00:00Z,Q_RA,648.8377357221666
2018-11-06T08:00:00Z,Q_Total,2858.514564682647
2018-11-06T08:00:00Z,Q_GM,1448.1590256410254
2018-11-06T08:00:00Z,Q_SM,1170.995693390424
2018-11-06T08:00:00Z,Q_RA,239.35984565119728
2018-11-07T08:00:00Z,Q_Total,2001.0281762817865
2018-11-07T08:00:00Z,Q_GM,1119.9336923076924
2018-11-07T08:00:00Z,Q_SM,787.1375707519653
2018-11-07T08:00:00Z,Q_RA,93.95691322212872
2018-11-08T08:00:00Z,Q_Total,1591.4494887547542
2018-11-08T08:00:00Z,Q_GM,862.042358974359
2018-11-08T08:00:00Z,Q_SM,666.6478429737045
2018-11-08T08:00:00Z,Q_RA,62.75928680669061
2018-11-09T08:00:00Z,Q_Total,1800.7932461946052
2018-11-09T08:00:00Z,Q_GM,717.7674871794873
2018-11-09T08:00:00Z,Q_SM,769.5674499686604
2018-11-09T08:00:00Z,Q_RA,313.4583090464575
2018-11-10T08:00:00Z,Q_Total,1382.8738567747464
2018-11-10T08:00:00Z,Q_GM,622.1853846153847
2018-11-10T08:00:00Z,Q_SM,650.6239981189735
2018-11-10T08:00:00Z,Q_RA,110.06447404038809
2018-11-11T08:00:00Z,Q_Total,1150.4583560250337
2018-11-11T08:00:00Z,Q_GM,521.1929743589744
2018-11-11T08:00:00Z,Q_SM,565.0039618608441
2018-11-11T08:00:00Z,Q_RA,64.26141980521525
2018-11-12T08:00:00Z,Q_Total,994.8777148374556
2018-11-12T08:00:00Z,Q_GM,440.03835897435897
2018-11-12T08:00:00Z,Q_SM,512.309775911709
2018-11-12T08:00:00Z,Q_RA,42.52957995138769
2018-11-13T08:00:00Z,Q_Total,936.8755639485302
2018-11-13T08:00:00Z,Q_GM,380.52497435897436
2018-11-13T08:00:00Z,Q_SM,525.4355528287222
2018-11-13T08:00:00Z,Q_RA,30.915036760833658
2018-11-14T08:00:00Z,Q_Total,1792.845357153942
2018-11-14T08:00:00Z,Q_GM,422.004
2018-11-14T08:00:00Z,Q_SM,1248.7308290908566
2018-11-14T08:00:00Z,Q_RA,122.11052806308543
2018-11-15T08:00:00Z,Q_Total,3611.8183366278886
2018-11-15T08:00:00Z,Q_GM,541.0307692307692
2018-11-15T08:00:00Z,Q_SM,1242.8599455536294
2018-11-15T08:00:00Z,Q_RA,1827.9276218434893
2018-11-16T08:00:00Z,Q_Total,1667.7506984595927
2018-11-16T08:00:00Z,Q_GM,618.5785128205129
2018-11-16T08:00:00Z,Q_SM,801.5432913915536
2018-11-16T08:00:00Z,Q_RA,247.62889424752666
2018-11-17T08:00:00Z,Q_Total,1218.2092509206573
2018-11-17T08:00:00Z,Q_GM,555.4582564102564
2018-11-17T08:00:00Z,Q_SM,578.2968447038807
2018-11-17T08:00:00Z,Q_RA,84.45414980652043
2018-11-18T08:00:00Z,Q_Total,1027.7633202509326
2018-11-18T08:00:00Z,Q_GM,477.91051282051274
2018-11-18T08:00:00Z,Q_SM,498.4645779368381
2018-11-18T08:00:00Z,Q_RA,51.38822949358186
2018-11-19T08:00:00Z,Q_Total,921.3168905985084
2018-11-19T08:00:00Z,Q_GM,414.7902564102564
2018-11-19T08:00:00Z,Q_SM,471.9266253022637
2018-11-19T08:00:00Z,Q_RA,34.60000888598826
2018-11-20T08:00:00Z,Q_Total,849.5863815779335
2018-11-20T08:00:00Z,Q_GM,364.29405128205127
2018-11-20T08:00:00Z,Q_SM,459.9574866075662
2018-11-20T08:00:00Z,Q_RA,25.33484368831598
2018-11-21T08:00:00Z,Q_Total,892.3303412840073
2018-11-21T08:00:00Z,Q_GM,324.6184615384616
2018-11-21T08:00:00Z,Q_SM,515.0802869206276
2018-11-21T08:00:00Z,Q_RA,52.631592824918165
2018-11-22T08:00:00Z,Q_Total,818.9783582320507
2018-11-22T08:00:00Z,Q_GM,302.9772307692308
2018-11-22T08:00:00Z,Q_SM,451.7010773387513
2018-11-22T08:00:00Z,Q_RA,64.30005012406869
2018-11-23T08:00:00Z,Q_Total,1120.4878253233587
2018-11-23T08:00:00Z,Q_GM,279.5325641025641
2018-11-23T08:00:00Z,Q_SM,456.2565024283126
2018-11-23T08:00:00Z,Q_RA,384.69875879248207
2018-11-24T08:00:00Z,Q_Total,820.2751437889528
2018-11-24T08:00:00Z,Q_GM,254.28446153846156
2018-11-24T08:00:00Z,Q_SM,423.61679106517846
2018-11-24T08:00:00Z,Q_RA,142.37389118531274
2018-11-25T08:00:00Z,Q_Total,920.9630963609978
2018-11-25T08:00:00Z,Q_GM,241.66041025641027
2018-11-25T08:00:00Z,Q_SM,513.601331656401
2018-11-25T08:00:00Z,Q_RA,165.7013544481864
2018-11-26T08:00:00Z,Q_Total,2793.948267488472
2018-11-26T08:00:00Z,Q_GM,357.08030769230766
2018-11-26T08:00:00Z,Q_SM,1531.4286228710769
2018-11-26T08:00:00Z,Q_RA,905.4393369250876
2018-11-27T08:00:00Z,Q_Total,3613.9368340180254
2018-11-27T08:00:00Z,Q_GM,647.4334871794872
2018-11-27T08:00:00Z,Q_SM,1751.713762324433
2018-11-27T08:00:00Z,Q_RA,1214.7895845141047
2018-11-28T08:00:00Z,Q_Total,2634.734629637908
2018-11-28T08:00:00Z,Q_GM,804.3324102564102
2018-11-28T08:00:00Z,Q_SM,1068.201387760157
2018-11-28T08:00:00Z,Q_RA,762.200831621341
2018-11-29T08:00:00Z,Q_Total,1501.0576176126842
2018-11-29T08:00:00Z,Q_GM,724.9812307692307
2018-11-29T08:00:00Z,Q_SM,582.9396280393485
2018-11-29T08:00:00Z,Q_RA,193.13675880410517
2018-11-30T08:00:00Z,Q_Total,1109.9624889317972
2018-11-30T08:00:00Z,Q_GM,607.7578974358975
2018-11-30T08:00:00Z,Q_SM,416.6924006137871
2018-11-30T08:00:00Z,Q_RA,85.51219088211268
2018-12-01T08:00:00Z,Q_Total,923.6133639615296
2018-12-01T08:00:00Z,Q_GM,508.5689230769231
2018-12-01T08:00:00Z,Q_SM,359.8681073543428
2018-12-01T08:00:00Z,Q_RA,55.17633353026378
2018-12-02T08:00:00Z,Q_Total,771.1617522741439
2018-12-02T08:00:00Z,Q_GM,425.61087179487174
2018-12-02T08:00:00Z,Q_SM,307.96899536910337
2018-12-02T08:00:00Z,Q_RA,37.581885110168784
2018-12-03T08:00:00Z,Q_Total,646.0879359948154
2018-12-03T08:00:00Z,Q_GM,360.6871794871795
2018-12-03T08:00:00Z,Q_SM,260.11647931098116
2018-12-03T08:00:00Z,Q_RA,25.2842771966548
2018-12-04T08:00:00Z,Q_Total,551.6410572062011
2018-12-04T08:00:00Z,Q_GM,308.3875384615385
2018-12-04T08:00:00Z,Q_SM,224.16948263188078
2018-12-04T08:00:00Z,Q_RA,19.084036112781973
2018-12-05T08:00:00Z,Q_Total,483.41128588016204
2018-12-05T08:00:00Z,Q_GM,265.1050769230769
2018-12-05T08:00:00Z,Q_SM,203.10133920500604
2018-12-05T08:00:00Z,Q_RA,15.204869752079125
2018-12-06T08:00:00Z,Q_Total,436.7628090704278
2018-12-06T08:00:00Z,Q_GM,234.44666666666666
2018-12-06T08:00:00Z,Q_SM,189.98342348942037
2018-12-06T08:00:00Z,Q_RA,12.332718914340846
2018-12-07T08:00:00Z,Q_Total,394.4855066258704
2018-12-07T08:00:00Z,Q_GM,205.5916923076923
2018-12-07T08:00:00Z,Q_SM,177.81557695515457
2018-12-07T08:00:00Z,Q_RA,11.078237363023558
2018-12-08T08:00:00Z,Q_Total,384.4409887271676
2018-12-08T08:00:00Z,Q_GM,187.55733333333336
2018-12-08T08:00:00Z,Q_SM,180.5345541850799
2018-12-08T08:00:00Z,Q_RA,16.34910120875433
2018-12-09T08:00:00Z,Q_Total,619.9891302691022
2018-12-09T08:00:00Z,Q_GM,175.29396372711966
2018-12-09T08:00:00Z,Q_SM,277.45964148666246
2018-12-09T08:00:00Z,Q_RA,167.23552505532007
2018-12-10T08:00:00Z,Q_Total,706.9530015992086
2018-12-10T08:00:00Z,Q_GM,176.55637711079913
2018-12-10T08:00:00Z,Q_SM,331.95444426317385
2018-12-10T08:00:00Z,Q_RA,198.44218022523555
2018-12-11T08:00:00Z,Q_Total,1600.6815242599496
2018-12-11T08:00:00Z,Q_GM,192.96764102564103
2018-12-11T08:00:00Z,Q_SM,509.33582461404524
2018-12-11T08:00:00Z,Q_RA,898.3780586202635
2018-12-12T08:00:00Z,Q_Total,1837.104829165361
2018-12-12T08:00:00Z,Q_GM,225.42948717948718
2018-12-12T08:00:00Z,Q_SM,379.60016654891285
2018-12-12T08:00:00Z,Q_RA,1232.075175436961
2018-12-13T08:00:00Z,Q_Total,1369.4310869584472
2018-12-13T08:00:00Z,Q_GM,263.30164102564106
2018-12-13T08:00:00Z,Q_SM,459.4323625147558
2018-12-13T08:00:00Z,Q_RA,646.6970834180502
2018-12-14T08:00:00Z,Q_Total,3546.5516818871247
2018-12-14T08:00:00Z,Q_GM,416.5936923076923
2018-12-14T08:00:00Z,Q_SM,1425.7578496480323
2018-12-14T08:00:00Z,Q_RA,1704.2001399314001
2018-12-15T08:00:00Z,Q_Total,1907.4758065769597
2018-12-15T08:00:00Z,Q_GM,571.6891794871794
2018-12-15T08:00:00Z,Q_SM,651.279172208013
2018-12-15T08:00:00Z,Q_RA,684.5074548817672
2018-12-16T08:00:00Z,Q_Total,2694.605370147979
2018-12-16T08:00:00Z,Q_GM,542.8342051282052
2018-12-16T08:00:00Z,Q_SM,629.6943200190873
2018-12-16T08:00:00Z,Q_RA,1522.0768450006874
2018-12-17T08:00:00Z,Q_Total,2491.702333447262
2018-12-17T08:00:00Z,Q_GM,535.6204615384615
2018-12-17T08:00:00Z,Q_SM,658.3866916198846
2018-12-17T08:00:00Z,Q_RA,1297.6951802889155
2018-12-18T08:00:00Z,Q_Total,3001.951647742999
2018-12-18T08:00:00Z,Q_GM,533.8170256410257
2018-12-18T08:00:00Z,Q_SM,727.1878929912815
2018-12-18T08:00:00Z,Q_RA,1740.9467291106916
2018-12-19T08:00:00Z,Q_Total,2041.8803598959596
2018-12-19T08:00:00Z,Q_GM,522.9964102564103
2018-12-19T08:00:00Z,Q_SM,579.1905532880638
2018-12-19T08:00:00Z,Q_RA,939.6933963514856
2018-12-20T08:00:00Z,Q_Total,2028.4617300547704
2018-12-20T08:00:00Z,Q_GM,490.5345641025641
2018-12-20T08:00:00Z,Q_SM,637.7479281389241
2018-12-20T08:00:00Z,Q_RA,900.1792378132822
2018-12-21T08:00:00Z,Q_Total,1141.4226418070418
2018-12-21T08:00:00Z,Q_GM,445.44866666666667
2018-12-21T08:00:00Z,Q_SM,423.3304493805381
2018-12-21T08:00:00Z,Q_RA,272.64352575983713
2018-12-22T08:00:00Z,Q_Total,1009.0909062355552
2018-12-22T08:00:00Z,Q_GM,389.54215384615384
2018-12-22T08:00:00Z,Q_SM,296.9894578505293
2018-12-22T08:00:00Z,Q_RA,322.5592945388721
2018-12-23T08:00:00Z,Q_Total,3706.2979174689253
2018-12-23T08:00:00Z,Q_GM,351.6700000000001
2018-12-23T08:00:00Z,Q_SM,417.8764981766098
2018-12-23T08:00:00Z,Q_RA,2936.7514192923154
2018-12-24T08:00:00Z,Q_Total,1576.6420976099541
2018-12-24T08:00:00Z,Q_GM,330.0287692307692
2018-12-24T08:00:00Z,Q_SM,345.3704639813576
2018-12-24T08:00:00Z,Q_RA,901.2428643978274
2018-12-25T08:00:00Z,Q_Total,766.0896203481335
2018-12-25T08:00:00Z,Q_GM,299.37035897435896
2018-12-25T08:00:00Z,Q_SM,258.2161234457287
2018-12-25T08:00:00Z,Q_RA,208.50313792804585
2018-12-26T08:00:00Z,Q_Total,795.4206186279952
2018-12-26T08:00:00Z,Q_GM,272.3188205128205
2018-12-26T08:00:00Z,Q_SM,231.8014762425045
2018-12-26T08:00:00Z,Q_RA,291.30032187267017
2018-12-27T08:00:00Z,Q_Total,564.6919736648106
2018-12-27T08:00:00Z,Q_GM,245.26728205128205
2018-12-27T08:00:00Z,Q_SM,204.03530990669043
2018-12-27T08:00:00Z,Q_RA,115.38938170683814
2018-12-28T08:00:00Z,Q_Total,890.1665124952439
2018-12-28T08:00:00Z,Q_GM,230.83979487179488
2018-12-28T08:00:00Z,Q_SM,230.9785932206088
2018-12-28T08:00:00Z,Q_RA,428.34812440284037
2018-12-29T08:00:00Z,Q_Total,4448.362694020181
2018-12-29T08:00:00Z,Q_GM,378.7215384615385
2018-12-29T08:00:00Z,Q_SM,942.0629153234424
2018-12-29T08:00:00Z,Q_RA,3127.5782402352
2018-12-30T08:00:00Z,Q_Total,1337.0132331216553
2018-12-30T08:00:00Z,Q_GM,497.74830769230766
2018-12-30T08:00:00Z,Q_SM,504.83286305455215
2018-12-30T08:00:00Z,Q_RA,334.43206237479546
2018-12-31T08:00:00Z,Q_Total,877.4886984861226
2018-12-31T08:00:00Z,Q_GM,461.67958974358976
2018-12-31T08:00:00Z,Q_SM,302.9009287142586
2018-12-31T08:00:00Z,Q_RA,112.90818002827432
2019-01-01T08:00:00Z,Q_Total,766.4440813635254
2019-01-01T08:00:00Z,Q_GM,412.98682051282054
2019-01-01T08:00:00Z,Q_SM,264.26670914437665
2019-01-01T08:00:00Z,Q_RA,89.19055170632815
2019-01-02T08:00:00Z,Q_Total,1826.9082888549638
2019-01-02T08:00:00Z,Q_GM,432.8246153846154
2019-01-02T08:00:00Z,Q_SM,466.5205961830726
2019-01-02T08:00:00Z,Q_RA,927.5630772872759
2019-01-03T08:00:00Z,Q_Total,2331.0755627700255
2019-01-03T08:00:00Z,Q_GM,522.9964102564103
2019-01-03T08:00:00Z,Q_SM,751.4964494829949
2019-01-03T08:00:00Z,Q_RA,1056.582703030621
2019-01-04T08:00:00Z,Q_Total,1951.2138118481168
2019-01-04T08:00:00Z,Q_GM,587.9201025641025
2019-01-04T08:00:00Z,Q_SM,831.1575878158044
2019-01-04T08:00:00Z,Q_RA,532.13612146821
2019-01-05T08:00:00Z,Q_Total,2094.766604788005
2019-01-05T08:00:00Z,Q_GM,580.7063589743591
2019-01-05T08:00:00Z,Q_SM,664.5844833936699
2019-01-05T08:00:00Z,Q_RA,849.4757624199763
2019-01-06T08:00:00Z,Q_Total,1788.3281544144575
2019-01-06T08:00:00Z,Q_GM,537.4238974358975
2019-01-06T08:00:00Z,Q_SM,577.7242349672395
2019-01-06T08:00:00Z,Q_RA,673.1800220113203
2019-01-07T08:00:00Z,Q_Total,984.4197663896055
2019-01-07T08:00:00Z,Q_GM,477.91051282051274
2019-01-07T08:00:00Z,Q_SM,331.1877816317757
2019-01-07T08:00:00Z,Q_RA,175.32147193731703
2019-01-08T08:00:00Z,Q_Total,771.402974298908
2019-01-08T08:00:00Z,Q_GM,411.1833846153846
2019-01-08T08:00:00Z,Q_SM,266.0474947233996
2019-01-08T08:00:00Z,Q_RA,94.17209496012377
2019-01-09T08:00:00Z,Q_Total,1287.5958623701117
2019-01-09T08:00:00Z,Q_GM,364.29405128205127
2019-01-09T08:00:00Z,Q_SM,378.01835159514644
2019-01-09T08:00:00Z,Q_RA,545.2834594929141
2019-01-10T08:00:00Z,Q_Total,1931.1942001981602
2019-01-10T08:00:00Z,Q_GM,351.6700000000001
2019-01-10T08:00:00Z,Q_SM,753.8252294304451
2019-01-10T08:00:00Z,Q_RA,825.6989707677149
2019-01-11T08:00:00Z,Q_Total,2120.771945466329
2019-01-11T08:00:00Z,Q_GM,360.6871794871795
2019-01-11T08:00:00Z,Q_SM,739.4432355710368
2019-01-11T08:00:00Z,Q_RA,1020.6415304081124
2019-01-12T08:00:00Z,Q_Total,1484.206155534277
2019-01-12T08:00:00Z,Q_GM,387.738717948718
2019-01-12T08:00:00Z,Q_SM,673.3411613969051
2019-01-12T08:00:00Z,Q_RA,423.12627618865383
2019-01-13T08:00:00Z,Q_Total,1297.1255498068524
2019-01-13T08:00:00Z,Q_GM,400.36276923076923
2019-01-13T08:00:00Z,Q_SM,616.9463029317072
2019-01-13T08:00:00Z,Q_RA,279.81647764437577
2019-01-14T08:00:00Z,Q_Total,1010.8802715995067
2019-01-14T08:00:00Z,Q_GM,394.95246153846153
2019-01-14T08:00:00Z,Q_SM,513.9829972465442
2019-01-14T08:00:00Z,Q_RA,101.9448128145011
2019-01-15T08:00:00Z,Q_Total,817.9049949666446
2019-01-15T08:00:00Z,Q_GM,376.9181025641026
2019-01-15T08:00:00Z,Q_SM,377.1040156910841
2019-01-15T08:00:00Z,Q_RA,63.88287671145786
2019-01-16T08:00:00Z,Q_Total,685.2914803361299
