" ID	PARAM	Date	Value	SYM"
"08FB011	2	4/22/2016	2.784	"
"08FB011	2	4/23/2016	2.918	"
"08FB011	2	4/24/2016	2.909	"
"08FB011	2	4/25/2016	2.66	"
"08FB011	2	4/26/2016	2.501	"
"08FB011	2	4/27/2016	2.398	"
"08FB011	2	4/28/2016	2.368	"
"08FB011	2	4/29/2016	2.331	"
"08FB011	2	4/30/2016	2.298	"
"08FB011	2	5/1/2016	2.291	"
"08FB011	2	5/2/2016	2.464	"
"08FB011	2	5/3/2016	2.708	"
"08FB011	2	5/4/2016	2.753	"
"08FB011	2	5/5/2016	2.572	"
"08FB011	2	5/6/2016	2.509	"
"08FB011	2	5/7/2016	2.591	"
"08FB011	2	5/8/2016	2.697	"
"08FB011	2	5/9/2016	2.52	"
"08FB011	2	5/10/2016	2.475	"
"08FB011	2	5/11/2016	2.503	"
"08FB011	2	5/12/2016	2.496	"
"08FB011	2	5/13/2016	2.408	"
"08FB011	2	5/14/2016	2.481	"
"08FB011	2	5/15/2016	2.637	"
"08FB011	2	5/16/2016	2.822	"
"08FB011	2	5/17/2016	2.808	"
"08FB011	2	5/18/2016	2.782	"
"08FB011	2	5/19/2016	2.611	"
"08FB011	2	5/20/2016	2.516	"
"08FB011	2	5/21/2016	2.408	"
"08FB011	2	5/22/2016	2.382	"
"08FB011	2	5/23/2016	2.431	"
"08FB011	2	5/24/2016	2.561	"
"08FB011	2	5/25/2016	2.578	"
"08FB011	2	5/26/2016	2.529	"
"08FB011	2	5/27/2016	2.429	"
"08FB011	2	5/28/2016	2.352	"
"08FB011	2	5/29/2016	2.306	"
"08FB011	2	5/30/2016	2.273	"
"08FB011	2	5/31/2016	2.275	"
"08FB011	2	6/1/2016	2.303	"
"08FB011	2	6/2/2016	2.397	"
"08FB011	2	6/3/2016	2.478	"
"08FB011	2	6/4/2016	2.645	"
"08FB011	2	6/5/2016	2.64	"
"08FB011	2	6/6/2016	2.717	"
"08FB011	2	6/7/2016	2.787	"
"08FB011	2	6/8/2016	2.744	"
"08FB011	2	6/9/2016	2.686	"
"08FB011	2	6/10/2016	2.779	"
"08FB011	2	6/11/2016	2.77	"
"08FB011	2	6/12/2016	2.644	"
"08FB011	2	6/13/2016	2.578	"
"08FB011	2	6/14/2016	2.545	"
"08FB011	2	6/15/2016	2.467	"
"08FB011	2	6/16/2016	2.405	"
"08FB011	2	6/17/2016	2.387	"
"08FB011	2	6/18/2016	2.408	"
"08FB011	2	6/19/2016	2.445	"
"08FB011	2	6/20/2016	2.521	"
"08FB011	2	6/21/2016	2.628	"
"08FB011	2	6/22/2016	2.623	"
"08FB011	2	6/23/2016	2.775	"
"08FB011	2	6/24/2016	3.211	"
"08FB011	2	6/25/2016	3.057	"
"08FB011	2	6/26/2016	2.89	"
"08FB011	2	6/27/2016	2.864	"
"08FB011	2	6/28/2016	2.945	"
"08FB011	2	6/29/2016	2.997	"
"08FB011	2	6/30/2016	2.981	"
"08FB011	2	7/1/2016	2.936	"
"08FB011	2	7/2/2016	2.968	"
"08FB011	2	7/3/2016	3	"
"08FB011	2	7/4/2016	2.821	"
"08FB011	2	7/5/2016	2.813	"
"08FB011	2	7/6/2016	2.797	"
"08FB011	2	7/7/2016	2.792	"
"08FB011	2	7/8/2016	2.732	"
"08FB011	2	7/9/2016	2.76	"
"08FB011	2	7/10/2016	2.897	"
"08FB011	2	7/11/2016	2.874	"
"08FB011	2	7/12/2016	2.819	"
"08FB011	2	7/13/2016	2.822	"
"08FB011	2	7/14/2016	2.912	"
"08FB011	2	7/15/2016	2.939	"
"08FB011	2	7/16/2016	2.967	"
"08FB011	2	7/17/2016	2.971	"
"08FB011	2	7/18/2016	3.027	"
"08FB011	2	7/19/2016	3.095	"
"08FB011	2	7/20/2016	3.054	"
"08FB011	2	7/21/2016	2.973	"
"08FB011	2	7/22/2016	2.988	"
"08FB011	2	7/23/2016	2.948	"
"08FB011	2	7/24/2016	3.017	"
"08FB011	2	7/25/2016	3.093	"
"08FB011	2	7/26/2016	3.063	"
"08FB011	2	7/27/2016	2.998	"
"08FB011	2	7/28/2016	2.986	"
"08FB011	2	7/29/2016	3.001	"
"08FB011	2	7/30/2016	2.962	"
"08FB011	2	7/31/2016	2.941	"
"08FB011	2	8/1/2016	2.728	"
"08FB011	2	8/2/2016	2.835	"
"08FB011	2	8/3/2016	2.848	"
"08FB011	2	8/4/2016	2.804	"
"08FB011	2	8/5/2016	3.003	"
"08FB011	2	8/6/2016	3.007	"
"08FB011	2	8/7/2016	2.932	"
"08FB011	2	8/8/2016	2.965	"
"08FB011	2	8/9/2016	2.988	"
"08FB011	2	8/10/2016	2.901	"
"08FB011	2	8/11/2016	2.882	"
"08FB011	2	8/12/2016	2.885	"
"08FB011	2	8/13/2016	2.887	"
"08FB011	2	8/14/2016	2.909	"
"08FB011	2	8/15/2016	2.878	"
"08FB011	2	8/16/2016	2.874	"
"08FB011	2	8/17/2016	2.797	"
"08FB011	2	8/18/2016	2.727	"
"08FB011	2	8/19/2016	2.748	"
"08FB011	2	8/20/2016	2.808	"
"08FB011	2	8/21/2016	2.949	"
"08FB011	2	8/22/2016	2.73	"
"08FB011	2	8/23/2016	2.559	"
"08FB011	2	8/24/2016	2.56	"
"08FB011	2	8/25/2016	2.648	"
"08FB011	2	8/26/2016	2.717	"
"08FB011	2	8/27/2016	2.859	"
"08FB011	2	8/28/2016	2.685	"
"08FB011	2	8/29/2016	2.654	"
"08FB011	2	8/30/2016	2.758	"
"08FB011	2	8/31/2016	2.724	"
"08FB011	2	9/1/2016	2.666	"
"08FB011	2	9/2/2016	2.504	"
"08FB011	2	9/3/2016	2.439	"
"08FB011	2	9/4/2016	2.372	"
"08FB011	2	9/5/2016	2.321	"
"08FB011	2	9/6/2016	2.334	"
"08FB011	2	9/7/2016	2.372	"
"08FB011	2	9/8/2016	2.388	"
"08FB011	2	9/9/2016	2.371	"
"08FB011	2	9/10/2016	2.676	"
"08FB011	2	9/11/2016	2.632	"
"08FB011	2	9/12/2016	2.445	"
"08FB011	2	9/13/2016	2.338	"
"08FB011	2	9/14/2016	2.354	"
"08FB011	2	9/15/2016	2.389	"
"08FB011	2	9/16/2016	2.505	"
"08FB011	2	9/17/2016	2.747	"
"08FB011	2	9/18/2016	2.615	"
"08FB011	2	9/19/2016	2.365	"
"08FB011	2	9/20/2016	2.289	"
"08FB011	2	9/21/2016	2.227	"
"08FB011	2	9/22/2016	2.184	"
"08FB011	2	9/23/2016	2.175	"
"08FB011	2	9/24/2016	2.17	"
"08FB011	2	9/25/2016	2.193	"
"08FB011	2	9/26/2016	2.499	"
"08FB011	2	9/27/2016	2.858	"
"08FB011	2	9/28/2016	2.526	"
"08FB011	2	9/29/2016	2.333	"
"08FB011	2	9/30/2016	2.239	"
"08FB011	2	10/1/2016	2.19	"
"08FB011	2	10/2/2016	2.15	"
"08FB011	2	10/3/2016	2.119	"
"08FB011	2	10/4/2016	2.094	"
"08FB011	2	10/5/2016	2.074	"
"08FB011	2	10/6/2016	2.056	"
"08FB011	2	10/7/2016	2.06	"
"08FB011	2	10/8/2016	2.053	"
"08FB011	2	10/9/2016	2.026	"
"08FB011	2	10/10/2016	1.993	"
"08FB011	2	10/11/2016	1.96	"
"08FB011	2	10/12/2016	1.935	"
"08FB011	2	10/13/2016	1.926	"
"08FB011	2	10/14/2016	1.934	"
"08FB011	2	10/15/2016	1.928	"
"08FB011	2	10/16/2016	1.934	"
"08FB011	2	10/17/2016	1.941	"
"08FB011	2	10/18/2016	1.943	"
"08FB011	2	10/19/2016	1.94	"
"08FB011	2	10/20/2016	1.968	"
"08FB011	2	10/21/2016	1.992	"
"08FB011	2	10/22/2016	1.977	"
"08FB011	2	10/23/2016	1.952	"
"08FB011	2	10/24/2016	1.93	"
"08FB011	2	10/25/2016	1.917	"
"08FB011	2	10/26/2016	1.905	"
"08FB011	2	10/27/2016	1.896	"
"08FB011	2	10/28/2016	1.89	"
"08FB011	2	10/29/2016	1.88	"
"08FB011	2	10/30/2016	1.872	"
"08FB011	2	10/31/2016	1.86	"
"08FB011	2	11/1/2016	1.85	"
"08FB011	2	11/2/2016	1.844	"
"08FB011	2	11/3/2016	1.911	"
"08FB011	2	11/4/2016	2.05	"
"08FB011	2	11/5/2016	2.156	"
"08FB011	2	11/6/2016	2.131	"
"08FB011	2	11/7/2016	2.112	"
"08FB011	2	11/8/2016	3.218	"
"08FB011	2	11/9/2016	3.726	"
"08FB011	2	11/10/2016	2.99	"
"08FB011	2	11/11/2016	2.783	"
"08FB011	2	11/12/2016	2.742	"
"08FB011	2	11/13/2016	2.679	"
"08FB011	2	11/14/2016	2.559	"
"08FB011	2	11/15/2016	2.435	"
"08FB011	2	11/16/2016	2.346	"
"08FB011	2	11/17/2016	2.279	"
"08FB011	2	11/18/2016	2.228	"
"08FB011	2	11/19/2016	2.2	"
"08FB011	2	11/20/2016	2.18	"
"08FB011	2	11/21/2016	2.161	"
"08FB011	2	11/22/2016	2.144	"
"08FB011	2	11/23/2016	2.128	"
"08FB011	2	11/24/2016	2.113	"
"08FB011	2	11/25/2016	2.092	"
"08FB011	2	11/26/2016	2.075	"
"08FB011	2	11/27/2016	2.064	"
"08FB011	2	11/28/2016	2.057	"
"08FB011	2	11/29/2016	2.042	"
"08FB011	2	11/30/2016	2.032	"
"08FB011	2	12/1/2016	2.013	"
"08FB011	2	12/2/2016	2.015	"
"08FB011	2	12/3/2016	2.025	"
"08FB011	2	12/4/2016	2.014	"
"08FB011	2	12/5/2016	1.989	"
"08FB011	2	12/6/2016	1.96	"
"08FB011	2	12/7/2016	1.98	"
"08FB011	2	12/8/2016	2.039	"
"08FB011	2	12/9/2016	2.071	"
"08FB011	2	12/10/2016	2.044	"
"08FB011	2	12/11/2016	2.045	"
"08FB011	2	12/12/2016	2.153	"
"08FB011	2	12/13/2016	2.232	"
"08FB011	2	12/14/2016	2.264	"
"08FB011	2	12/15/2016	2.329	"
"08FB011	2	12/16/2016	2.326	"
"08FB011	2	12/17/2016	2.384	"
"08FB011	2	12/18/2016	2.403	"
"08FB011	2	12/19/2016	2.324	"
"08FB011	2	12/20/2016	2.266	"
"08FB011	2	12/21/2016	2.096	"
"08FB011	2	12/22/2016	1.897	"
"08FB011	2	12/23/2016	1.867	"
"08FB011	2	12/24/2016	1.84	"
"08FB011	2	12/25/2016	1.829	"
"08FB011	2	12/26/2016	1.821	"
"08FB011	2	12/27/2016	1.82	"
"08FB011	2	12/28/2016	1.817	"
"08FB011	2	12/29/2016	1.817	"
"08FB011	2	12/30/2016	1.812	"
"08FB011	2	12/31/2016	1.806	"
"08FB011	2	1/1/2017	1.799	"
"08FB011	2	1/2/2017	1.826	"
"08FB011	2	1/3/2017	1.899	"
"08FB011	2	1/4/2017	1.897	"
"08FB011	2	1/5/2017	1.838	"
"08FB011	2	1/6/2017	1.809	"
"08FB011	2	1/7/2017	1.811	"
"08FB011	2	1/8/2017	1.841	"
"08FB011	2	1/9/2017	1.839	"
"08FB011	2	1/10/2017	1.816	"
"08FB011	2	1/11/2017	1.836	"
"08FB011	2	1/12/2017	1.892	"
"08FB011	2	1/13/2017	1.947	"
"08FB011	2	1/14/2017	1.98	"
"08FB011	2	1/15/2017	1.888	"
"08FB011	2	1/16/2017	1.841	"
"08FB011	2	1/17/2017	2	"
"08FB011	2	1/18/2017	2.068	"
"08FB011	2	1/19/2017	2.027	"
"08FB011	2	1/20/2017	1.978	"
"08FB011	2	1/21/2017	1.94	"
"08FB011	2	1/22/2017	1.91	"
"08FB011	2	1/23/2017	1.885	"
"08FB011	2	1/24/2017	1.861	"
"08FB011	2	1/25/2017	1.846	"
"08FB011	2	1/26/2017	1.831	"
"08FB011	2	1/27/2017	1.82	"
"08FB011	2	1/28/2017	1.854	"
"08FB011	2	1/29/2017	1.973	"
"08FB011	2	1/30/2017	1.956	"
"08FB011	2	1/31/2017	1.925	"
"08FB011	2	2/1/2017	1.922	"
"08FB011	2	2/2/2017	1.999	"
"08FB011	2	2/3/2017	2.065	"
"08FB011	2	2/4/2017	2.099	"
"08FB011	2	2/5/2017	2.018	"
"08FB011	2	2/6/2017	1.974	"
"08FB011	2	2/7/2017	2	"
"08FB011	2	2/8/2017	2.036	"
"08FB011	2	2/9/2017	2.081	"
"08FB011	2	2/10/2017	1.944	"
"08FB011	2	2/11/2017	1.837	"
"08FB011	2	2/12/2017	1.817	"
"08FB011	2	2/13/2017	1.793	"
"08FB011	2	2/14/2017	1.777	"
"08FB011	2	2/15/2017	1.863	"
"08FB011	2	2/16/2017	2	"
"08FB011	2	2/17/2017	2.007	"
"08FB011	2	2/18/2017	1.973	"
"08FB011	2	2/19/2017	1.94	"
"08FB011	2	2/20/2017	1.914	"
"08FB011	2	2/21/2017	1.891	"
"08FB011	2	2/22/2017	1.868	"
"08FB011	2	2/23/2017	1.847	"
"08FB011	2	2/24/2017	1.836	"
"08FB011	2	2/25/2017	1.82	"
"08FB011	2	2/26/2017	1.816	"
"08FB011	2	2/27/2017	1.804	"
"08FB011	2	2/28/2017	1.793	"
"08FB011	2	3/1/2017	1.79	"
"08FB011	2	3/2/2017	1.783	"
"08FB011	2	3/3/2017	1.782	"
"08FB011	2	3/4/2017	1.772	"
"08FB011	2	3/5/2017	1.762	"
"08FB011	2	3/6/2017	1.756	"
"08FB011	2	3/7/2017	1.75	"
"08FB011	2	3/8/2017	1.742	"
"08FB011	2	3/9/2017	1.734	"
"08FB011	2	3/10/2017	1.727	"
"08FB011	2	3/11/2017	1.722	"
"08FB011	2	3/12/2017	1.719	"
"08FB011	2	3/13/2017	1.725	"
"08FB011	2	3/14/2017	1.741	"
"08FB011	2	3/15/2017	1.766	"
"08FB011	2	3/16/2017	1.762	"
"08FB011	2	3/17/2017	1.757	"
"08FB011	2	3/18/2017	1.755	"
"08FB011	2	3/19/2017	1.752	"
"08FB011	2	3/20/2017	1.74	"
"08FB011	2	3/21/2017	1.735	"
"08FB011	2	3/22/2017	1.736	"
"08FB011	2	3/23/2017	1.747	"
"08FB011	2	3/24/2017	1.742	"
"08FB011	2	3/25/2017	1.754	"
"08FB011	2	3/26/2017	1.755	"
"08FB011	2	3/27/2017	1.75	"
"08FB011	2	3/28/2017	1.759	"
"08FB011	2	3/29/2017	1.776	"
"08FB011	2	3/30/2017	1.782	"
"08FB011	2	3/31/2017	1.79	"
"08FB011	2	4/1/2017	1.812	"
"08FB011	2	4/2/2017	1.827	"
"08FB011	2	4/3/2017	1.821	"
"08FB011	2	4/4/2017	1.814	"
"08FB011	2	4/5/2017	1.81	"
"08FB011	2	4/6/2017	1.814	"
"08FB011	2	4/7/2017	1.813	"
"08FB011	2	4/8/2017	1.808	"
"08FB011	2	4/9/2017	1.804	"
"08FB011	2	4/10/2017	1.803	"
"08FB011	2	4/11/2017	1.802	"
"08FB011	2	4/12/2017	1.805	"
"08FB011	2	4/13/2017	1.816	"
"08FB011	2	4/14/2017	1.834	"
"08FB011	2	4/15/2017	1.839	"
"08FB011	2	4/16/2017	1.84	"
"08FB011	2	4/17/2017	1.84	"
"08FB011	2	4/18/2017	1.852	"
"08FB011	2	4/19/2017	1.875	"
"08FB011	2	4/20/2017	1.891	"
"08FB011	2	4/21/2017	1.909	"
"08FB011	2	4/22/2017	1.948	"
"08FB011	2	4/23/2017	2.002	"
"08FB011	2	4/24/2017	2.048	"
"08FB011	2	4/25/2017	2.067	"
"08FB011	2	4/26/2017	2.089	"
"08FB011	2	4/27/2017	2.092	"
"08FB011	2	4/28/2017	2.079	"
"08FB011	2	4/29/2017	2.074	"
"08FB011	2	4/30/2017	2.061	"
"08FB011	2	5/1/2017	2.045	"
"08FB011	2	5/2/2017	2.036	"
"08FB011	2	5/3/2017	2.077	"
"08FB011	2	5/4/2017	2.268	"
"08FB011	2	5/5/2017	2.503	"
"08FB011	2	5/6/2017	2.551	"
"08FB011	2	5/7/2017	2.429	"
"08FB011	2	5/8/2017	2.341	"
"08FB011	2	5/9/2017	2.317	"
"08FB011	2	5/10/2017	2.323	"
"08FB011	2	5/11/2017	2.363	"
"08FB011	2	5/12/2017	2.473	"
"08FB011	2	5/13/2017	2.416	"
"08FB011	2	5/14/2017	2.338	"
"08FB011	2	5/15/2017	2.302	"
"08FB011	2	5/16/2017	2.282	"
"08FB011	2	5/17/2017	2.319	"
"08FB011	2	5/18/2017	2.397	"
"08FB011	2	5/19/2017	2.483	"
"08FB011	2	5/20/2017	2.533	"
"08FB011	2	5/21/2017	2.695	"
"08FB011	2	5/22/2017	2.853	"
"08FB011	2	5/23/2017	3.047	"
"08FB011	2	5/24/2017	2.942	"
"08FB011	2	5/25/2017	2.844	"
"08FB011	2	5/26/2017	2.988	"
"08FB011	2	5/27/2017	3.192	"
"08FB011	2	5/28/2017	3.325	"
"08FB011	2	5/29/2017	3.464	"
"08FB011	2	5/30/2017	3.571	"
"08FB011	2	5/31/2017	3.549	"
"08FB011	2	6/1/2017	3.476	"
"08FB011	2	6/2/2017	3.327	"
"08FB011	2	6/3/2017	3.208	"
"08FB011	2	6/4/2017	2.973	"
"08FB011	2	6/5/2017	2.824	"
"08FB011	2	6/6/2017	2.756	"
"08FB011	2	6/7/2017	2.899	"
"08FB011	2	6/8/2017	3.151	"
"08FB011	2	6/9/2017	3.227	"
"08FB011	2	6/10/2017	2.907	"
"08FB011	2	6/11/2017	2.822	"
"08FB011	2	6/12/2017	2.973	"
"08FB011	2	6/13/2017	2.876	"
"08FB011	2	6/14/2017	2.801	"
"08FB011	2	6/15/2017	2.701	"
"08FB011	2	6/16/2017	2.716	"
"08FB011	2	6/17/2017	2.678	"
"08FB011	2	6/18/2017	2.588	"
"08FB011	2	6/19/2017	2.823	"
"08FB011	2	6/20/2017	3.094	"
"08FB011	2	6/21/2017	2.939	"
"08FB011	2	6/22/2017	2.757	"
"08FB011	2	6/23/2017	2.703	"
"08FB011	2	6/24/2017	2.744	"
"08FB011	2	6/25/2017	2.948	"
"08FB011	2	6/26/2017	3.214	"
"08FB011	2	6/27/2017	3.037	"
"08FB011	2	6/28/2017	2.928	"
"08FB011	2	6/29/2017	2.921	"
"08FB011	2	6/30/2017	2.996	"
"08FB011	2	7/1/2017	3.007	"
"08FB011	2	7/2/2017	3.062	"
"08FB011	2	7/3/2017	3.067	"
"08FB011	2	7/4/2017	2.855	"
"08FB011	2	7/5/2017	2.768	"
"08FB011	2	7/6/2017	2.767	"
"08FB011	2	7/7/2017	2.81	"
"08FB011	2	7/8/2017	2.836	"
"08FB011	2	7/9/2017	2.888	"
"08FB011	2	7/10/2017	2.877	"
"08FB011	2	7/11/2017	2.692	"
"08FB011	2	7/12/2017	2.666	"
"08FB011	2	7/13/2017	2.736	"
"08FB011	2	7/14/2017	2.725	"
"08FB011	2	7/15/2017	2.667	"
"08FB011	2	7/16/2017	2.693	"
"08FB011	2	7/17/2017	2.591	"
"08FB011	2	7/18/2017	2.509	"
"08FB011	2	7/19/2017	2.526	"
"08FB011	2	7/20/2017	2.659	"
"08FB011	2	7/21/2017	2.659	"
"08FB011	2	7/22/2017	2.613	"
"08FB011	2	7/23/2017	2.747	"
"08FB011	2	7/24/2017	2.692	"
"08FB011	2	7/25/2017	2.678	"
"08FB011	2	7/26/2017	2.884	"
"08FB011	2	7/27/2017	2.822	"
"08FB011	2	7/28/2017	2.704	"
"08FB011	2	7/29/2017	2.681	"
"08FB011	2	7/30/2017	2.808	"
"08FB011	2	7/31/2017	2.753	"
"08FB011	2	8/1/2017	2.687	"
"08FB011	2	8/2/2017	2.735	"
"08FB011	2	8/3/2017	2.808	"
"08FB011	2	8/4/2017	2.833	"
"08FB011	2	8/5/2017	2.806	"
"08FB011	2	8/6/2017	2.812	"
"08FB011	2	8/7/2017	2.842	"
"08FB011	2	8/8/2017	2.856	"
"08FB011	2	8/9/2017	2.913	"
"08FB011	2	8/10/2017	2.945	"
"08FB011	2	8/11/2017	2.956	"
"08FB011	2	8/12/2017	2.951	"
"08FB011	2	8/13/2017	2.964	"
"08FB011	2	8/14/2017	2.749	"
"08FB011	2	8/15/2017	2.572	"
"08FB011	2	8/16/2017	2.602	"
"08FB011	2	8/17/2017	2.666	"
"08FB011	2	8/18/2017	2.87	"
"08FB011	2	8/19/2017	2.805	"
"08FB011	2	8/20/2017	2.728	"
"08FB011	2	8/21/2017	2.816	"
"08FB011	2	8/22/2017	2.832	"
"08FB011	2	8/23/2017	2.88	"
"08FB011	2	8/24/2017	2.76	"
"08FB011	2	8/25/2017	2.53	"
"08FB011	2	8/26/2017	2.548	"
"08FB011	2	8/27/2017	2.779	"
"08FB011	2	8/28/2017	2.821	"
"08FB011	2	8/29/2017	2.731	"
"08FB011	2	8/30/2017	2.754	"
"08FB011	2	8/31/2017	2.735	"
"08FB011	2	9/1/2017	2.598	"
"08FB011	2	9/2/2017	3.083	"
"08FB011	2	9/3/2017	3.441	"
"08FB011	2	9/4/2017	3.208	"
"08FB011	2	9/5/2017	3.096	"
"08FB011	2	9/6/2017	2.983	"
"08FB011	2	9/7/2017	2.987	"
"08FB011	2	9/8/2017	2.919	"
"08FB011	2	9/9/2017	2.809	"
"08FB011	2	9/10/2017	2.662	"
"08FB011	2	9/11/2017	3.343	"
"08FB011	2	9/12/2017	3.4	"
"08FB011	2	9/13/2017	2.833	"
"08FB011	2	9/14/2017	2.534	"
"08FB011	2	9/15/2017	2.379	"
"08FB011	2	9/16/2017	2.306	"
"08FB011	2	9/17/2017	2.278	"
"08FB011	2	9/18/2017	2.224	"
"08FB011	2	9/19/2017	2.156	"
"08FB011	2	9/20/2017	2.119	"
"08FB011	2	9/21/2017	2.09	"
"08FB011	2	9/22/2017	2.068	"
"08FB011	2	9/23/2017	2.08	"
"08FB011	2	9/24/2017	2.132	"
"08FB011	2	9/25/2017	2.205	"
"08FB011	2	9/26/2017	2.31	"
"08FB011	2	9/27/2017	2.362	"
"08FB011	2	9/28/2017	2.345	"
"08FB011	2	9/29/2017	2.415	"
"08FB011	2	9/30/2017	2.357	"
"08FB011	2	10/1/2017	2.218	"
"08FB011	2	10/2/2017	2.157	"
"08FB011	2	10/3/2017	2.118	"
"08FB011	2	10/4/2017	2.085	"
"08FB011	2	10/5/2017	2.059	"
"08FB011	2	10/6/2017	2.057	"
"08FB011	2	10/7/2017	2.066	"
"08FB011	2	10/8/2017	2.044	"
"08FB011	2	10/9/2017	2.021	"
"08FB011	2	10/10/2017	2.033	"
"08FB011	2	10/11/2017	2.009	"
"08FB011	2	10/12/2017	1.985	"
"08FB011	2	10/13/2017	1.965	"
"08FB011	2	10/14/2017	1.963	"
"08FB011	2	10/15/2017	2.048	"
"08FB011	2	10/16/2017	2.556	"
"08FB011	2	10/17/2017	3.295	"
"08FB011	2	10/18/2017	2.659	"
"08FB011	2	10/19/2017	2.426	"
"08FB011	2	10/20/2017	2.291	"
"08FB011	2	10/21/2017	2.201	"
"08FB011	2	10/22/2017	2.184	"
"08FB011	2	10/23/2017	2.171	"
"08FB011	2	10/24/2017	3.226	"
"08FB011	2	10/25/2017	4.542	"
"08FB011	2	10/26/2017	3.505	"
"08FB011	2	10/27/2017	2.987	"
"08FB011	2	10/28/2017	2.828	"
"08FB011	2	10/29/2017	2.735	"
"08FB011	2	10/30/2017	2.579	"
"08FB011	2	10/31/2017	2.5	"
"08FB011	2	11/1/2017	2.489	"
"08FB011	2	11/2/2017	2.414	"
"08FB011	2	11/3/2017	2.343	"
"08FB011	2	11/4/2017	2.316	"
"08FB011	2	11/5/2017	2.29	"
"08FB011	2	11/6/2017	2.258	"
"08FB011	2	11/7/2017	2.238	"
"08FB011	2	11/8/2017	2.216	"
"08FB011	2	11/9/2017	2.193	"
"08FB011	2	11/10/2017	2.17	"
"08FB011	2	11/11/2017	2.15	"
"08FB011	2	11/12/2017	2.135	"
"08FB011	2	11/13/2017	2.115	"
"08FB011	2	11/14/2017	2.098	"
"08FB011	2	11/15/2017	2.083	"
"08FB011	2	11/16/2017	2.066	"
"08FB011	2	11/17/2017	2.045	"
"08FB011	2	11/18/2017	2.046	"
"08FB011	2	11/19/2017	2.119	"
"08FB011	2	11/20/2017	2.106	"
"08FB011	2	11/21/2017	2.076	"
"08FB011	2	11/22/2017	2.106	"
"08FB011	2	11/23/2017	2.5	"
"08FB011	2	11/24/2017	2.451	"
"08FB011	2	11/25/2017	2.404	"
"08FB011	2	11/26/2017	2.406	"
"08FB011	2	11/27/2017	2.378	"
"08FB011	2	11/28/2017	2.325	"
"08FB011	2	11/29/2017	2.288	"
"08FB011	2	11/30/2017	2.271	"
"08FB011	2	12/1/2017	2.249	"
"08FB011	2	12/2/2017	2.217	"
"08FB011	2	12/3/2017	2.18	"
"08FB011	2	12/4/2017	2.158	"
"08FB011	2	12/5/2017	2.147	"
"08FB011	2	12/6/2017	2.125	"
"08FB011	2	12/7/2017	2.1	"
"08FB011	2	12/8/2017	2.082	"
"08FB011	2	12/9/2017	2.071	"
"08FB011	2	12/10/2017	2.078	"
"08FB011	2	12/11/2017	2.044	"
"08FB011	2	12/12/2017	2.051	"
"08FB011	2	12/13/2017	2.051	"
"08FB011	2	12/14/2017	2.043	"
"08FB011	2	12/15/2017	2.044	"
"08FB011	2	12/16/2017	2.041	"
"08FB011	2	12/17/2017	2.045	"
"08FB011	2	12/18/2017	2.04	"
"08FB011	2	12/19/2017	2.017	"
"08FB011	2	12/20/2017	1.991	"
"08FB011	2	12/21/2017	1.98	"
"08FB011	2	12/22/2017	1.977	"
"08FB011	2	12/23/2017	1.968	"
"08FB011	2	12/24/2017	2.051	"
"08FB011	2	12/25/2017	1.967	"
"08FB011	2	12/26/2017	2.017	"
"08FB011	2	12/27/2017	2.084	"
"08FB011	2	12/28/2017	2.089	"
"08FB011	2	12/29/2017	2.139	"
"08FB011	2	12/30/2017	2.197	"
"08FB011	2	12/31/2017	2.145	"
"08FB011	2	1/1/2018	2.104	"
"08FB011	2	1/2/2018	2.053	"
"08FB011	2	1/3/2018	1.935	"
"08FB011	2	1/4/2018	1.864	"
"08FB011	2	1/5/2018	1.852	"
"08FB011	2	1/6/2018	1.852	"
"08FB011	2	1/7/2018	1.848	"
"08FB011	2	1/8/2018	1.841	"
"08FB011	2	1/9/2018	1.84	"
"08FB011	2	1/10/2018	1.831	"
"08FB011	2	1/11/2018	1.804	"
"08FB011	2	1/12/2018	1.869	"
"08FB011	2	1/13/2018	1.873	"
"08FB011	2	1/14/2018	1.832	"
"08FB011	2	1/15/2018	1.818	"
"08FB011	2	1/16/2018	1.816	"
"08FB011	2	1/17/2018	1.816	"
"08FB011	2	1/18/2018	1.815	"
"08FB011	2	1/19/2018	1.806	"
"08FB011	2	1/20/2018	1.799	"
"08FB011	2	1/21/2018	1.813	"
"08FB011	2	1/22/2018	1.809	"
"08FB011	2	1/23/2018	1.801	"
"08FB011	2	1/24/2018	1.796	"
"08FB011	2	1/25/2018	1.791	"
"08FB011	2	1/26/2018	1.784	"
"08FB011	2	1/27/2018	1.773	"
"08FB011	2	1/28/2018	1.769	"
"08FB011	2	1/29/2018	1.782	"
"08FB011	2	1/30/2018	1.788	"
"08FB011	2	1/31/2018	1.778	"
"08FB011	2	2/1/2018	1.772	"
"08FB011	2	2/2/2018	1.778	"
"08FB011	2	2/3/2018	1.808	"
"08FB011	2	2/4/2018	1.818	"
"08FB011	2	2/5/2018	1.807	"
"08FB011	2	2/6/2018	1.802	"
"08FB011	2	2/7/2018	1.83	"
"08FB011	2	2/8/2018	2.011	"
"08FB011	2	2/9/2018	2.012	"
"08FB011	2	2/10/2018	1.959	"
"08FB011	2	2/11/2018	1.971	"
"08FB011	2	2/12/2018	1.976	"
"08FB011	2	2/13/2018	1.915	"
"08FB011	2	2/14/2018	1.886	"
"08FB011	2	2/15/2018	1.858	"
"08FB011	2	2/16/2018	1.844	"
